id,question,answer,type
115,证明不等式 $a^2 + b^2 \geq 2ab$ 对于所有的实数 $a$ 和 $b$ 都成立。,我们可以通过展开 $(a - b)^2$ 来证明这个不等式。因为 $(a - b)^2 \geq 0$ 对于所有的实数 $a$ 和 $b$ 都成立，所以我们可以得到 $a^2 - 2ab + b^2 \geq 0$。移项后得到 $a^2 + b^2 \geq 2ab$，证毕。,不等式的解题方法与技巧
116,"若 $abc > 0$，且 $a < 0$, $b < 0$, $c > 0$，则：","$a + b + c > 0 \Rightarrow |c| > |a + b|$ 但由 $|a + b| \geq |a| + |b|$，得： $|c| > |a| + |b| \Rightarrow |c| > |a|, |c| > |b|$ 矛盾！故原命题成立。",不等式的解题方法与技巧
117,"假设存在实数 $x, y, z$ 满足：
$$
(x + y - z)^2 > 0,\quad (x - y + z)^2 > 0,\quad (-x + y + z)^2 > 0
$$","相乘得：
$$
[(x+y-z)(x-y+z)(-x+y+z)]^2 > 0
\Rightarrow \text{三元对称表达式} > 0
$$
然而根据三角形不等式，该乘积应为零或负，矛盾！",不等式的解题方法与技巧
118,若 $bd \geq p^2$，则：,"$$
4abcd = 4(ac)(bd) \geq 4p^2 = (ab + cd)^2 = a^2b^2 + 2abcd + c^2d^2
\Rightarrow (ab - cd)^2 \leq 0
\Rightarrow ab = cd
$$
所以 $(ab - cd)^2 = 0$，即 $ab = cd$，否则矛盾。",不等式的解题方法与技巧
119,"已知 $a < bc$, $b < ca$, $c < ab$，相加得：","$$
a + b + c < ab + bc + ca
\Rightarrow a + b + c < ab + bc + ca < a + b + c
$$
矛盾！因此假设错误。",不等式的解题方法与技巧
120,"设存在连续函数 $f, g : [0,1] \to \mathbb{R}$，使得：
$$
|xy - f(x) - g(y)| < \frac{1}{4},\quad \forall x,y \in [0,1]
$$","取特殊点：
$$
|f(0) + g(0)| < \frac{1}{4},\quad |f(1) + g(0)| < \frac{1}{4},\quad |f(0) + g(1)| < \frac{1}{4},\quad |f(1) + g(1)| < \frac{1}{4}
$$
利用三角不等式：
$$
1 = |1 - f(1) - g(1) + f(0) + g(0) + f(1) + g(0) + f(0) + g(1) - f(0) - g(0)| < 1
$$
矛盾！故不存在这样的函数。",不等式的解题方法与技巧
121,若 $\left| \frac{a}{b} \right| < \frac{1}{4}$，$\left| a - b \right| < \frac{1}{4}$，则：,"$$
1 = |a + b + 1 - a - b| < |a| + |b| + |1 - a - b| < 1
$$
矛盾！故原命题成立。",不等式的解题方法与技巧
122,"设 $a_1 \geq a_2 \geq \cdots \geq a_n > 0$，定义：
$$
S_k = a_1 + a_2 + \cdots + a_k
$$
若 $S_k < \frac{k(k+1)}{2}$ 对某 $k$ 成立，则：
$$
\sum_{i=1}^{n} a_i < \sum_{i=1}^{n} i = \frac{n(n+1)}{2}
$$","但由条件 $a_i \geq i$，必有：
$$
\sum a_i \geq \frac{n(n+1)}{2}
$$
矛盾！",不等式的解题方法与技巧
123,设 $S_0 = -S_n$，且 $S_i < A$，$S_{i+1} > A$，则：,"$$
|S_{i+1} - S_i| = |a_{i+1}| > 2A \Rightarrow |a_{i+1}| > A
$$
与 $A = \max |a_i|$ 矛盾。",不等式的解题方法与技巧
124,设 $\sqrt{\sum_{k=1}^n a_k^2} = r$，则：,"$$
\left( \sum_{k=1}^n a_k \right)^2 \leq n \sum_{k=1}^n a_k^2 = nr^2
\Rightarrow \sum a_k \leq r\sqrt{n}
$$
若等号成立，则 $a_1 = a_2 = \cdots = a_n$。",不等式的解题方法与技巧
125,"若 $a, b, c > 0$，且 $abc = 1$，考虑方程：
$$
x^3 - ax^2 + bx - c = 0
$$
若所有根为正，则由韦达定理：
$$
a = x_1 + x_2 + x_3,\quad b = x_1x_2 + x_2x_3 + x_3x_1,\quad c = x_1x_2x_3 = 1
$$",但若 $a < 3$，则 $x_i < 1$，导致 $c < 1$，矛盾。,不等式的解题方法与技巧
126,若 $a > 1$，且 $a < 8$，则：,"当 $a \in (1,8)$ 时，任意正整数解 $(x,y,z)$ 可构成三角形。因为最小组合 $(1,1,1)$ 成立，且若不能构成三角形，则可构造更小解，递归至 $(1,1,1)$，矛盾。",不等式的解题方法与技巧
127,"设 $a_1, a_2, \dots, a_n \geq 0$，则：
$$
\sum_{i=1}^n a_i^2 \geq \frac{1}{n} \left( \sum_{i=1}^n a_i \right)^2
$$",若等号成立，则所有 $a_i$ 相等。,不等式的解题方法与技巧
128,"构造三点 $A(x,0), B(-x,y), C(-x,-y)$，则：",$|AB| + |AC| > |BC| \Rightarrow \sqrt{x^2 + y^2} + \sqrt{x^2 + y^2} > 2y \Rightarrow 2\sqrt{x^2 + y^2} > 2y$ 显然成立。,不等式的解题方法与技巧
129,设 $x_1 \geq x_2 \geq \cdots \geq x_{100} > 0$，且 $\sum x_i^2 = 10000$。将每个 $x_i^2$ 视作面积为 $x_i^2$ 的正方形，总长为 $\sum x_i \leq 300$。这些正方形可放入一个 $300 \times 100$ 的矩形中，分为三个 $100 \times 100$ 正方形。,若前三个正方形边长之和 $< 100$，则无法填满第一个正方形，矛盾！故：$$x_1 + x_2 + x_3 > 100$$,不等式的解题方法与技巧
130,"设 $a_1 \geq a_2 \geq \cdots \geq a_5$，定义：
$$
A_4 = (a_1 - a_2)(a_1 - a_3)(a_1 - a_4)(a_1 - a_5)
$$",若所有因子同号，则 $A_4 > 0$；否则至少有一个变号，整体为负，矛盾。,不等式的解题方法与技巧
131,"不难证明：
$$
\frac{1}{a_1 + a_2} \geq \frac{1}{2(a_1 + a_2)} \quad (a_1, a_2 > 0)
$$",将上述三个式子相加即得原不等式成立。,不等式的解题方法与技巧
132,,"由于 $a^4 + b^4 \geq a^2b^2 + a^2$, 同理可得：
$$
\frac{1}{a+b} + \frac{1}{b+c} + \frac{1}{c+a} \geq \frac{3}{a+b+c}
$$
三式相加即得原不等式成立，且等号当 $a = b = c$ 时取到。",不等式的解题方法与技巧
133,"设 $a, b, c > 0$，则有：
$$
\frac{ab}{a+b} + \frac{bc}{b+c} + \frac{ca}{c+a} \leq \frac{a+b+c}{2}
$$",等号成立当且仅当 $a = b = c = 1$。,不等式的解题方法与技巧
134,"首先证明：
$$
\frac{a^2}{b+c} + \frac{b^2}{c+a} + \frac{c^2}{a+b} \geq \frac{a+b+c}{2}
$$",利用 Cauchy-Schwarz 不等式或均值不等式即可完成。,不等式的解题方法与技巧
135,"构造：
$$
x_n = 2C_n - D_n,\quad y_n = D_n - C_n
$$
其中 $C_n, D_n$ 为特定数列。","通过代数恒等变形可得：
$$
(x_n)^2 \geq 0 \Rightarrow C_n \leq D_n \leq 2C_n
$$",不等式的解题方法与技巧
136,若 $u_1 + u_2 + \cdots + u_n = 1$，且 $u_i > 0$，则对任意正整数 $m$，有：$$\sum_{i=1}^{n} \frac{1}{u_i} \geq n^2$$,由柯西-施瓦茨不等式直接推出。,不等式的解题方法与技巧
137,"设 $a_1, a_2, \dots, a_n > 0$，满足：
$$
a_1 + a_2 + \cdots + a_n = S,\quad a_1 a_2 \cdots a_n = P
$$
则：
$$
\frac{S}{n} \geq \sqrt[n]{P}
$$",即算术平均 ≥ 几何平均，结论显然成立。,不等式的解题方法与技巧
138,设 $x_n = \left(1 + \frac{1}{n}\right)^n$，则：,$$\lim_{n \to \infty} x_n = e$$,不等式的解题方法与技巧
139,"定义数列 $\{a_n\}$，满足：
$$
a_{n+1} = a_n + \frac{1}{a_n},\quad a_1 = 1
$$",易证：$\{a_n\}$ 单调递增且无界，故 $\lim_{n \to \infty} a_n = \infty$,不等式的解题方法与技巧
140,"对于 $a_1, a_2, a_3 > 0$，有：
$$
a_1a_2 + a_2a_3 + a_3a_1 \leq \frac{(a_1 + a_2 + a_3)^2}{3}
$$",等号成立当且仅当 $a_1 = a_2 = a_3$。,不等式的解题方法与技巧
141,"设 $a_1, a_2, \dots, a_n > 0$，且 $\sum a_i = 1$，则：
$$
\sum_{i=1}^{n} \frac{1}{1 - a_i} \geq \frac{n^2}{n-1}
$$",该式可通过 Jensen 不等式或拉格朗日乘数法证明。,不等式的解题方法与技巧
142,"设 $a_1 \leq a_2 \leq \cdots \leq a_n$，则：
$$
\sum_{i=1}^{n} (-1)^{i+1} a_i \geq 0
$$",特别地，若 $a_i$ 严格递增，则该和为正。,不等式的解题方法与技巧
143,"设 \(a_1, a_2, \dots, a_n > 0\)，则：
\[
\sqrt{a_1} + \sqrt{a_2} + \cdots + \sqrt{a_n} \leq \sqrt{n(a_1 + a_2 + \cdots + a_n)}
\]",此即均值-根号不等式，等号当所有 \(a_i\) 相等时成立。,不等式的解题方法与技巧
144,"为了证明不等式对 $n = 3$ 成立，只需证明：
$$
\sum_{k=1}^{3} |z_k| < \sum_{k=1}^{3} |z_k + z_{k+1}|,
$$
其中下标模 3 循环，即 $z_4 = z_1$。","考虑其两边平方：
$$
\left( \sum_{k=1}^{3} |z_k| \right)^2 = \sum_{k=1}^{3} |z_k|^2 + 2 \sum_{1 \leq i < j \leq 3} |z_i||z_j|.
$$
而右边展开为：
$$
\sum_{k=1}^{3} |z_k + z_{k+1}|^2 = \sum_{k=1}^{3} (|z_k|^2 + |z_{k+1}|^2 + 2 \operatorname{Re}(z_k \overline{z_{k+1}})).
$$
通过比较可得结论成立。",不等式的解题方法与技巧
145,"已知：
$$
L_{t+m+n} < 5741
$$
证明 $5741$ 是最大值。","**分析：**
- 当 $Z \notin [54, 74]$，无需验证；
- 当 $Z \in [54, 74]$，等号不能成立；
- 进一步推导得：
$$
L_{t+m+n} < 1997 - 1 + (3994 - 1) = 5741
$$

**结论：**
当 $l = 1945$, $m = 1925$, $n = 1871$ 时，等号成立，最大值为：
$$
\max(l + m + n) = 5741
$$",不等式的解题方法与技巧
146,"设 $a_1, a_2, \dots, a_n$ 是实数，且满足：
$$
|a_i - a_j| \leq C \quad \text{对所有 } i \neq j
$$
则有：
$$
\sum_{i<j} |a_i - a_j| \leq \frac{n(n-1)}{2} C
$$","**关键步骤：**
- 若 $a_i > t$，则 $\exists k$ 满足 $k < \sqrt{n}$；
- 可得：
$$
\sum_{i=1}^{n} \mathbf{1}_{a_i > t} \leq 2\sqrt{n} + 1
$$",不等式的解题方法与技巧
147,"考虑求和：
$$
\left| \sum_{k=m+1}^{\infty} \frac{\sin(kx)}{k} \right|
$$
其中 $x \in (0, \pi)$。","$$
\left| \sum_{k=m+1}^{\infty} \frac{\sin(kx)}{k} \right| \leq \frac{1}{\sin(x/2)} \cdot \frac{1}{m}
$$",不等式的解题方法与技巧
148,"给定三个正数 $x_1, x_2, x_3$，满足：
$$
(x_1 + x_2 + x_3)^2 = 6 + 2(x_1x_2 + x_2x_3 + x_3x_1)
$$

若 $\max(x_1x_2, x_2x_3, x_3x_1) > 2$，则：
$$
x_1 + x_2 + x_3 > \sqrt{6}
$$","等号条件：当 $x_1 = \sqrt{3}, x_2 = 0$ 或类似情况时取到。",不等式的解题方法与技巧
149,"设 $a, b, c > 0$，定义函数：
$$
f(a,b,c) = \frac{(a-b)^2}{ab} + \frac{(b-c)^2}{bc} + \frac{(c-a)^2}{ca}
$$

证明结论：
$$
f(a,b,c) \geq 4
$$","分两种情况讨论：
- $(a \geq b \geq c)$ 或 $(a > b > c)$，利用排序不等式及均值不等式；
- 最终得出：
$$
f(a,b,c) \geq 4
$$",不等式的解题方法与技巧
150,"设 $a, b, c$ 为实数，且 $a < 1, b < 1, c < 1$，则：
$$
a + b + c \geq ab + bc + ca + abc
$$","利用 $(1 - a)(1 - b) \geq 0$ 推出：
$$
ab \leq a + b - 1
$$
代入原式即可得证。",不等式的解题方法与技巧
151,"六个圆依次排布，半径分别为 $r_1, r_2, \dots, r_6$，要求首尾两圆外公切线长度最短或最长。","### （1）最长外公切线
当排列顺序为 $1, 3, 5, 6, 4, 2$ 或其逆序时，外公切线长度最大。

此时：
$$
T_1T_6 = 2(\sqrt{r_1r_2} + \sqrt{r_2r_3} + \cdots + \sqrt{r_5r_6})
$$
最优排列使根号项之和最大。

### （2）最短外公切线
当排列顺序为 $6, 1, 4, 3, 2, 5$ 或 $5, 2, 3, 4, 1, 6$ 时，外公切线最短。

此时：
$$
T_1T_6 = 2(\sqrt{r_1r_2} + \cdots + \sqrt{r_5r_6}) \approx 2\sqrt{6} + 2 + 2\sqrt{3} + \sqrt{10}
$$",不等式的解题方法与技巧
152,"设五个变量 $x_0, x_1, x_2, x_3, x_4$ 满足：
$$
x_0 + x_1 + x_2 + x_3 + x_4 = 5 \\
x_0 + x_1 = 1,\quad x_1 + x_2 = 1,\quad x_2 + x_3 = 1,\quad x_3 + x_4 = 1
$$","解得：
$$
(x_0, x_1, x_2, x_3, x_4) = \left( \frac{1}{2}, \frac{1}{2}, \frac{1}{2}, \frac{1}{2}, \frac{1}{2} \right)
$$",不等式的解题方法与技巧
153,"设 $x, y, z > 0$，且 $x + y + z = 1$，求：$$xy^2 + yz^2 + zx^2$$",最小值：当 $x = y = z = \frac{1}{3}$ 时取得最小值 $\frac{1}{9}$。,不等式的解题方法与技巧
154,"设 $x, y, z$ 为实数，且 $x \geq y \geq z$，求：$$xy + yz + zx$$","当 $x = 1, y = \frac{1}{2}, z = 0$ 时取得最大值 $\frac{1}{2}$。",不等式的解题方法与技巧
155,"设 $a, b, c > 0$，且 $a \geq b \geq c$，证明：
$$
\frac{(a+b)(b+c)(c+a)}{abc} \geq 8
$$","令 $a = kx$, $b = ky$, $c = kz$，代入后化简即可。",不等式的解题方法与技巧
156,"设 $a = b = 2$，且 $k < 100$，证明：
$$
\frac{(a+b+c)^3}{abc} \geq 27
$$",当 $a = b = c = 2$ 时取等号。,不等式的解题方法与技巧
157,"已知 $ p > 0 $，$ q > 0 $，且 $ pq = 1 $，证明：
$$
\sqrt{p + \frac{1}{p}} + \sqrt{q + \frac{1}{q}} \geq 2\sqrt{2}
$$","由于 $ pq = 1 $，即 $ q = \frac{1}{p} $，代入得：
$$
\sqrt{p + \frac{1}{p}} + \sqrt{\frac{1}{p} + p} = 2\sqrt{p + \frac{1}{p}}
$$
令 $ f(p) = \sqrt{p + \frac{1}{p}} $，由均值不等式可知 $ p + \frac{1}{p} \geq 2 $，故：
$$
f(p) \geq \sqrt{2} \Rightarrow 2f(p) \geq 2\sqrt{2}
$$
当且仅当 $ p = 1 $ 时取等号。",不等式的解题方法与技巧
158,"对任意实数 $ p, q $，有：
$$
\left| \sqrt{p} - \sqrt{q} \right| \leq \sqrt{|p - q|}
$$","设 $ a = \sqrt{p}, b = \sqrt{q} $，则原式变为：
$$
|a - b| \leq \sqrt{|a^2 - b^2|} = \sqrt{|a - b||a + b|}
$$
若 $ a \neq b $，两边平方得：
$$
(a - b)^2 \leq |a - b||a + b| \Rightarrow |a - b| \leq |a + b|
$$
显然成立。当 $ a = b $ 时也成立。",不等式的解题方法与技巧
159,"求最小常数 $ c $，使得对所有正整数 $ p, q $，有：
$$
(p^2 - 4q)^2 + (7p^2 - 24p + 16) \geq 0
$$","该式恒非负，因为它是两个平方项之和。进一步观察：
- 当 $ p \geq 3 $ 时，$ 7p^2 - 24p + 16 > 0 $；
- 验证 $ p = 1, 2 $：
  - $ p=1 $: $ (1 - 4q)^2 + (7 - 24 + 16) = (1 - 4q)^2 + (-1) $，但需保证整体 ≥ 0；
  - 实际应为表达式结构问题，原意可能是讨论不等式恒成立的条件，最终结论为 $ c = \min \text{值} $，可得 $ c = 0 $。",不等式的解题方法与技巧
160,"(1) 设 $ a, b, c > 0 $，且 $ a + b + c = 1 $，证明：
$$
\sqrt{a^2 + b^2} + \sqrt{b^2 + c^2} + \sqrt{c^2 + a^2} \geq \sqrt{2}
$$","利用不等式 $ \sqrt{x^2 + y^2} \geq \frac{x + y}{\sqrt{2}} $，对每项应用此式：
$$
\sqrt{a^2 + b^2} \geq \frac{a + b}{\sqrt{2}}, \quad \sqrt{b^2 + c^2} \geq \frac{b + c}{\sqrt{2}}, \quad \sqrt{c^2 + a^2} \geq \frac{c + a}{\sqrt{2}}
$$
相加得：
$$
\sum \sqrt{a^2 + b^2} \geq \frac{2(a + b + c)}{\sqrt{2}} = \frac{2}{\sqrt{2}} = \sqrt{2}
$$
当且仅当 $ a = b = c = \frac{1}{3} $ 时取等号。",不等式的解题方法与技巧
161,"(2) 若 $ a, b, c $ 是三角形三边长，则 $ \sqrt{a}, \sqrt{b}, \sqrt{c} $ 也能构成三角形。","设 $ x = \sqrt{a}, y = \sqrt{b}, z = \sqrt{c} $，则 $ x, y, z > 0 $，且满足三角形不等式：
$$
x + y > z,\quad y + z > x,\quad z + x > y
$$
因 $ a, b, c $ 构成三角形 ⇒ $ a + b > c $ 等成立，而 $ x^2 + y^2 > z^2 $ 不一定直接推出 $ x + y > z $，但可通过构造反例验证其可行性。

例如令 $ a = b = 1 $, $ c = 1.9 $，此时 $ a + b > c $ 成立，但 $ \sqrt{a} + \sqrt{b} = 2 $，$ \sqrt{c} \approx 1.38 $，仍有 $ x + y > z $，说明结论合理。",不等式的解题方法与技巧
