id,question,answer,type
132,"已知方程 $x^2 - \sin a \cdot x + \cos a = 0$ 的两个根为 $x_1, x_2$，求 $\arctan x_1 + \arctan x_2$","由韦达定理得：
$$
\tan(\arctan x_1 + \arctan x_2) = \frac{\sin a}{1 - \cos a} = \cot \frac{a}{2}
$$
结合角度范围可得：
$$
\arctan x_1 + \arctan x_2 = \frac{\pi}{2} - \frac{a}{2}
$$",三角函数
133,"解不等式
$$
\cos x < \left| \sqrt{1 + \sin 2x} - \sqrt{1 - \sin 2x} \right| < \sqrt{2}, \quad x \in (0, 2\pi)
$$","化简绝对值后分类讨论，结果为：
$$
x \in \left( \frac{\pi}{4}, \frac{3\pi}{4} \right) \cup \left( \frac{5\pi}{4}, \frac{7\pi}{4} \right)
$$",三角函数
134,解方程 $\sin^2 x - 3\sin x \cos x + 1 = 0$,"**解法一（齐次化）：**
原方程可变形为：
$$
2\sin^2 x - 3\sin x \cos x + \cos^2 x = 0
$$
当 $\cos x \neq 0$ 时，两边同除以 $\cos^2 x$，得：
$$
2\tan^2 x - 3\tan x + 1 = 0
$$
解得：
$$
\tan x = \frac{1}{2} \quad \text{或} \quad \tan x = 1
$$
因此通解为：
$$
x = k\pi + \arctan\frac{1}{2}, \quad x = k\pi + \frac{\pi}{4}, \quad k \in \mathbb{Z}
$$

**解法二（降次处理）：**
利用倍角公式：
$$
\sin^2 x = \frac{1 - \cos 2x}{2}, \quad \sin x \cos x = \frac{\sin 2x}{2}
$$
代入原方程整理得：
$$
\frac{1 - \cos 2x}{2} - \frac{3}{2}\sin 2x + 1 = 0
\Rightarrow 3\sin 2x + \cos 2x = 3
$$
进一步转化为：
$$
\sin(2x + \phi) = \frac{3}{\sqrt{10}}, \quad \text{其中 } \phi = \arctan\frac{1}{3}
$$
最终解为：
$$
x = \frac{k\pi}{2} + \frac{1}{2}\left(\arcsin\frac{3}{\sqrt{10}} - \arctan\frac{1}{3}\right), \quad k \in \mathbb{Z}
$$

> **评注：** 两种形式的解本质一致，因为 $\arcsin\frac{3}{\sqrt{10}}$ 和 $\arctan\frac{1}{3}$ 互余。",三角函数
135,"关于 $z$ 的方程 $\sin z + \sqrt{3}\cos z + a = 0$ 在 $(0, 2\pi)$ 内有两个相异实数解 $x_1, x_2$，求实数 $a$ 的取值范围及 $x_1 + x_2$ 的值。","将方程写成标准形式：
$$
2\sin(z + \frac{\pi}{3}) + a = 0
\Rightarrow \sin(z + \frac{\pi}{3}) = -\frac{a}{2}
$$
要使该方程在 $(0, 2\pi)$ 内有两个不同解，则需：
$$
-1 < -\frac{a}{2} < 1 \quad \text{且} \quad -\frac{a}{2} \neq \pm\frac{\sqrt{3}}{2}
\Rightarrow -2 < a < 2 \quad \text{且} \quad a \neq \pm\sqrt{3}
$$
此时，两解满足：
$$
z_1 + z_2 = 2\pi - \frac{2\pi}{3} = \frac{4\pi}{3}
$$",三角函数
136,"讨论方程 $\cos 2x + 2\sin x + 2a - 3 = 0$ 在 $[0, 2\pi]$ 内的解的情况。","令 $u = \sin x$，则 $\cos 2x = 1 - 2u^2$，代入得：
$$
1 - 2u^2 + 2u + 2a - 3 = 0
\Rightarrow u^2 - u + (1 - a) = 0
$$
判别式 $\Delta = 1 - 4(1 - a) = 4a - 3$。根据 $\Delta$ 的符号和根是否落在 $[-1, 1]$ 上分类讨论：",三角函数
137,计算 2 + 3。,2 + 3 = 5,三角函数
138,求解方程 x^2 - 4x + 4 = 0。,"(x - 2)^2 = 0, 所以 x = 2",三角函数
139,"已知 $\alpha, \beta$ 是方程 $a\cos x + b\sin x = c$ 的两个相异根，且 $\alpha \neq \beta + k\pi$，证明：
1. $\tan(\alpha + \beta) = \frac{2ab}{a^2 - b^2}$
2. $\cos(\alpha + \beta) = \frac{a^2 - b^2}{a^2 + b^2}$","由题设条件：
$$
a\cos\alpha + b\sin\alpha = c,\quad a\cos\beta + b\sin\beta = c
$$
相减得：
$$
a(\cos\alpha - \cos\beta) + b(\sin\alpha - \sin\beta) = 0
$$
使用和差化积公式后可推出：
$$
\tan(\alpha + \beta) = \frac{2ab}{a^2 - b^2}, \quad \cos(\alpha + \beta) = \frac{a^2 - b^2}{a^2 + b^2}
$$",三角函数
140,"下列恒等式中正确的是（ ）
   - (A) $\arctan x = \operatorname{arccot} \frac{1}{x}$ （$x \neq 0$）
   - (B) $\arcsin x = \arccos \sqrt{1 - x^2}$ （$x \in [0,1]$）
   - (C) $\arctan x + \operatorname{arccot} x = \pi$
   - (D) $\operatorname{arccot} x + \operatorname{arccot}(-x) = \pi$",**(C)**,三角函数
141,"若 $\arctan a + \arctan b = \frac{\pi}{4}$，且 $a + b = 2$，则 $ab =$（ ）
   - (A) 1
   - (B) 2
   - (C) 3
   - (D) 4",**(B)**,三角函数
142,"若 $\arcsin x + \arctan x = \frac{\pi}{2}$，则 $x =$（ ）
   - (A) $\frac{1}{2}$
   - (B) $\frac{\sqrt{2}}{2}$
   - (C) $\frac{\sqrt{3}}{2}$
   - (D) 1",**(D)**,三角函数
143,"设 $a = \arccos\left(-\frac{1}{2}\right), b = \arccos\left(\frac{1}{2}\right), c = \arctan 1$，则它们的关系是（ ）
   - (A) $a < b < c$
   - (B) $c < a < b$
   - (C) $b < c < a$
   - (D) $c < b < a$",**(D)**,三角函数
144,"已知 $x \in \left[\frac{\pi}{4}, \frac{\pi}{2}\right]$，且 $\arcsin(\sin x) = \frac{\pi}{4}$，则 $x =$（ ）
   - (A) $\frac{\pi}{4}$
   - (B) $\frac{\pi}{2} - x$
   - (C) $\frac{\pi}{2} - \frac{\pi}{4}$
   - (D) $\frac{\pi}{4} - x$",**(A)**,三角函数
145,"集合 $M = \{(x,y) \mid |xy| = 1, x > 0\}$，$N = \{(x,y) \mid \arctan x + \operatorname{arccot} y = \pi\}$，则 $M \cup N =$（ ）
   - (A) $\{(x,y) \mid xy = 1\}$
   - (B) $M$
   - (C) $N \cup \{(0,0)\}$
   - (D) $\{(x,y) \mid |xy| = 1, x,y$ 不同时为负$\}$",**(D)**,三角函数
146,"方程 $\arccos(x) + \arccos(-x) = \arcsin(x)$ 的解为（ ）
   - (A) $x = \frac{24}{35}$
   - (B) $x = -\frac{24}{35}$
   - (C) $x = 0$
   - (D) 无解",**(D)**,三角函数
147,"方程 $\frac{\cos 2x}{\sin x} = 0$ 的解集是（ ）
   - (A) $\{x \mid x = k\pi \pm \frac{\pi}{2}, k \in \mathbb{Z}\}$
   - (B) $\{x \mid x = k\pi, k \in \mathbb{Z}\}$
   - (C) $\{x \mid x = \frac{k\pi}{2}, k \in \mathbb{Z}\}$
   - (D) $\{x \mid x = k\pi + \frac{\pi}{4}, k \in \mathbb{Z}\}$",**(A)**,三角函数
148,"方程 $\log_2 |\sin x| = \cos 2x$ 的实数解个数是（ ）
   - (A) 2
   - (B) 5
   - (C) 7
   - (D) 无穷多",**(C)**,三角函数
149,"方程 $\arcsin x + \arccos y = \pi$ 表示的图形是（ ）
    - (A) 线段
    - (B) 抛物线
    - (C) 圆弧
    - (D) 双曲线",**(A)**,三角函数
150,"函数 $y = \sin x$, $x \in \left[\frac{\pi}{6}, \frac{5\pi}{6}\right]$ 的值域为","$\boxed{\left[\frac{1}{2}, 1\right]}$",三角函数
151,不等式 $\arccos x > \arcsin x$ 的解集为,"$\boxed{\left[-1, \frac{\sqrt{2}}{2}\right)}$",三角函数
152,函数 $f(x) = \arcsin(2x + 1)$ 的导数 $f'\left(\frac{1}{2}\right) =$,$\boxed{\frac{1}{\sqrt{3}}}$,三角函数
153,函数 $f(x) = 4\arcsin x - [\arccos(-x)]^2$ 的最大值 $M$ 与最小值 $m$ 满足 $M - m =$,$\boxed{2\pi^2 - 4\pi}$,三角函数
154,方程 $\sin x = \cos 2x$ 的解集为,"$\boxed{\left\{x \mid x = \frac{\pi}{6} + 2k\pi \text{ 或 } x = \frac{5\pi}{6} + 2k\pi, k \in \mathbb{Z}\right\}}$",三角函数
155,设 $[\tan x]$ 表示不超过 $\tan x$ 的最大整数，则方程 $[\tan x] = 2\cos^2 x$ 的解为,"$\boxed{x = \arctan n + k\pi, n=0,1,2}$",三角函数
156,方程 $2\cos^2 x - \sin x \cos x = \frac{1}{2}$ 的解集为,"$\boxed{\left\{x \mid x = \frac{\pi}{6} + k\pi \text{ 或 } x = \frac{5\pi}{6} + k\pi, k \in \mathbb{Z}\right\}}$",三角函数
157,"若方程 $\sin x = a$ 在 $\left[\frac{\pi}{2}, \frac{3\pi}{2}\right]$ 中有两个不同的解，则 $a$ 的取值范围是","$\boxed{(-1, 1)}$",三角函数
158,若 $-6 < \log_2 (\sin x) < -2$，则 $\cos(\pi x) = 1$ 的解集为,"$\boxed{\left\{x \mid x = 2k, k \in \mathbb{Z}\right\}}$",三角函数
159,"计算：
$$
\tan\left(2\arcsin \frac{3}{5}\right) + \tan\left(\frac{\pi}{2} - \arctan \frac{1}{2}\right)
$$",$\boxed{\frac{24}{7} + 2}$,三角函数
160,"化简：
$$
\arcsin(\sin \theta) + \arccos(\cos \theta)
$$","$\boxed{\theta}$ 当 $\theta \in [-\frac{\pi}{2}, \frac{\pi}{2}]$，否则需分段讨论。",三角函数
161,"求下列函数定义域：
1. $y = 2 - \arccos(-5x - 1)$","定义域：$\boxed{\left[-\frac{2}{5}, 0\right]}$",三角函数
162,2. $y = \arctan\left(\frac{1}{x}\right)$,定义域：$\boxed{\mathbb{R} \setminus \{0\}}$,三角函数
163,函数 $f(x) = \arcsin(x - x^2)$ 的定义域、值域与单调区间：,"- 定义域：$\boxed{[0,1]}$
- 值域：$\boxed{\left[0, \frac{\pi}{2}\right]}$
- 单调递增区间：$\boxed{\left[0, \frac{1}{2}\right]}$",三角函数
164,"若 $x_1, x_2$ 是方程 $x^2 - 6x + 7 = 0$ 的两根，求 $\arctan x_1 + \arctan x_2$：",$\boxed{\frac{\pi}{4}}$,三角函数
165,"在 $\triangle ABC$ 中，若 $\angle C > 60^\circ$，求证：
$$
\frac{1}{a+b} + \frac{1}{b+c} + \frac{1}{c+a} > \frac{4}{a+b+c}.
$$","**分析：**
尝试从基本不等式出发，如均值不等式或柯西不等式。但直接放缩可能失效，需结合三角形内角关系。

**证明：**
设 $A, B, C$ 为三角形三个内角，则 $A + B + C = \pi$，且 $\angle C > \frac{\pi}{3}$。

利用正弦定理：
$$
\frac{a}{\sin A} = \frac{b}{\sin B} = \frac{c}{\sin C} = 2R,
$$
可将边长表示为 $a = 2R \sin A$, $b = 2R \sin B$, $c = 2R \sin C$。

原不等式变为：
$$
\frac{1}{\sin A + \sin B} + \frac{1}{\sin B + \sin C} + \frac{1}{\sin C + \sin A} > \frac{4}{\sin A + \sin B + \sin C}.
$$

通过恒等变换及已知条件 $\angle C > \frac{\pi}{3}$，可以推导出该不等式成立（过程略）。",三角函数
166,"设 $a_1, a_2, \dots, a_n$ 为实数，且满足：
$$
\sum_{i=1}^n |a_i| \leq n,
$$
求证：
$$
\left| \sum_{i=1}^n i a_i \right| < n(n+1).
$$","**分析：**
去掉绝对值后进行适当放缩，结合已知条件 $\sum |a_i| \leq n$。

**证明：**
(1) 当 $n = 2$ 时：
$$
\left| a_1 + 2a_2 \right| \leq |a_1| + 2|a_2| \leq 1 + 2 = 3 < 2 \cdot 3 = 6.
$$

(2) 对于一般情况，考虑：
$$
\left| \sum_{i=1}^n i a_i \right| \leq \sum_{i=1}^n i |a_i|.
$$
由于 $\sum |a_i| \leq n$，而系数 $i \leq n$，故：
$$
\sum_{i=1}^n i |a_i| \leq n \sum_{i=1}^n |a_i| \leq n^2 < n(n+1).
$$

综上得证。",三角函数
167,"求证：
$$
\left| \sum_{k=1}^\infty \frac{\sin kx}{k} \right| \leq \frac{\pi}{2}, \quad x \in \mathbb{R}.
$$","当 $x \in (0, \pi)$ 时，$\sin kx < kx$，且 $\sum \frac{\sin kx}{k}$ 收敛。

由阿贝尔不等式：
$$
\left| \sum_{k=1}^n \frac{\sin kx}{k} \right| \leq \max_{1 \leq k \leq n} |\sin kx| \cdot \sum_{k=1}^n \frac{1}{k} \leq \ln n + O(1),
$$
但更紧致估计可用 Dirichlet 判别法得出其极限存在且有界，最大值不超过 $\frac{\pi}{2}$。

又因函数周期性（周期为 $2\pi$），对任意 $x \in \mathbb{R}$ 成立。",三角函数
168,"设 $a, b, c \in (0, \frac{\pi}{2})$，且满足：
$$
a = \cos a,\quad b = \sin(\cos b),\quad c = \cos(\sin c),
$$
试按从小到大排列这三个数。","**解法一（图像法）：**
在同一坐标系中画出 $y = \cos x$, $y = \sin(\cos x)$, $y = \cos(\sin x)$ 和 $y = x$ 的图像。

- 因为 $x \in (0, \frac{\pi}{2})$ 时，$\sin x < x$，所以 $\cos(\sin x) > \cos x$。
- 同理，$\sin(\cos x) < \cos x$。

由此得：
$$
a < c < b.
$$

**解法二（反证法）：**
假设 $a \geq c$，则 $\cos a \leq \cos c$，即 $a \leq \cos c$，但 $\sin c < c$，所以 $\cos(\sin c) > \cos c$，从而 $a < \cos(\sin c) = c$，矛盾。

同理可证 $a < b$，最终得：
$$
a < c < b.
$$",三角函数
169,"在锐角 $\triangle ABC$ 中，求证：
$$
\cos A \cos B + \cos B \cos C + \cos C \cos A < \frac{3}{2} \sin A \sin B \sin C < \sin A \sin B + \sin B \sin C + \sin C \sin A.
$$","设外接圆半径为 $R$，内切圆半径为 $r$，利用几何关系：
- $HD + HE + HF = 2R(\cos A \cos B + \cos B \cos C + \cos C \cos A)$，
- $Al + BI + CI = 4R(\sin \frac{A}{2} \sin \frac{B}{2} + \cdots)$，
- $r = 4R \sin \frac{A}{2} \sin \frac{B}{2} \sin \frac{C}{2}$。

比较后得到：
$$
HD + HE + HF < 3r < Al + BI + CI,
$$
从而原不等式成立。",三角函数
170,"设 $\theta_1, \theta_2, \theta_3, \theta_4 \in \left(-\frac{\pi}{2}, \frac{\pi}{2}\right)$，则下列两不等式同时成立的充要条件是：
$$
3 \sin \theta_1 < 2(1 + \sin \theta_2 + \sin \theta_3 + \sin \theta_4).
$$","两个不等式等价于：
$$
\sin \theta_1 \sin \theta_2 - \cos \theta_1 \cos \theta_2 < x < \sin \theta_1 \sin \theta_2 + \cos \theta_1 \cos \theta_2,
$$
$$
\sin \theta_1 \sin \theta_3 - \cos \theta_1 \cos \theta_3 < x < \sin \theta_1 \sin \theta_3 + \cos \theta_1 \cos \theta_3.
$$

二者交集非空的充要条件即为上述不等式。",三角函数
171,"设 $0 < \beta < \alpha < \frac{\pi}{2}$，求证：
$$
\sin \alpha - \sin \beta < \alpha - \beta < \tan \alpha - \tan \beta.
$$","构造单位圆，利用面积比较法（类比基本不等式 $\sin x < x < \tan x$）：
- $S_{\triangle OAP_\alpha} = \frac{1}{2} \sin \alpha$，
- $S_{\text{扇形}} = \frac{1}{2} \alpha$，
- $S_{\triangle OAT_\alpha} = \frac{1}{2} \tan \alpha$。

显然：
$$
\frac{1}{2} \sin \alpha < \frac{1}{2} \alpha < \frac{1}{2} \tan \alpha,
$$
移项即得结论。",三角函数
172,"设 $\alpha, \beta, \gamma \in \left(-\frac{\pi}{2}, \frac{\pi}{2}\right)$，求证：
$$
(\tan \alpha - \tan \beta)^2 \geq (\tan \gamma - 2\tan \alpha)(2\tan \beta - \tan \gamma).
$$","构造二次方程：
$$
(\tan \gamma - 2\tan \alpha)x^2 + 2(\tan \alpha - \tan \beta)x + (2\tan \beta - \tan \gamma) = 0.
$$
验证其根为 $x=1$，判别式非负即得：
$$
\Delta = 4(\tan \alpha - \tan \beta)^2 - 4(\tan \gamma - 2\tan \alpha)(2\tan \beta - \tan \gamma) \geq 0.
$$",三角函数
173,"求证：
$$
\sin(\cos \theta) < \cos(\sin \theta), \quad \theta \in \mathbb{R}.
$$","注意：
$$
\cos(\sin \theta) = \sin\left(\frac{\pi}{2} - \sin \theta\right).
$$
分两种情况讨论：
- 若 $\sin \theta \in (0, 1]$，则 $\frac{\pi}{2} - \sin \theta \in [\frac{\pi}{2}-1, \frac{\pi}{2})$，且 $\cos \theta < \frac{\pi}{2} - \sin \theta$，故 $\sin(\cos \theta) < \sin\left(\frac{\pi}{2} - \sin \theta\right)$。
- 若 $\sin \theta \in [-1, 0)$，类似可得。

因此不等式恒成立。",三角函数
174,"在 $\triangle ABC$ 中，求证：
$$
(1)\quad \sin A + \sin B + \sin C < \frac{3\sqrt{3}}{2}; \quad (2)\quad \sin A \sin B \sin C < \frac{3\sqrt{3}}{8}.
$$","(1) 函数 $f(x) = \sin x$ 在 $(0, \pi)$ 上为凹函数，由 Jensen 不等式：
$$
\frac{\sin A + \sin B + \sin C}{3} \leq \sin\left(\frac{A+B+C}{3}\right) = \sin \frac{\pi}{3} = \frac{\sqrt{3}}{2},
$$
故：
$$
\sin A + \sin B + \sin C \leq \frac{3\sqrt{3}}{2},
$$
等号仅当 $A=B=C=\frac{\pi}{3}$ 时取到。

(2) 类似地，利用 AM-GM 或对称性可得：
$$
\sin A \sin B \sin C \leq \left(\frac{\sin A + \sin B + \sin C}{3}\right)^3 < \frac{3\sqrt{3}}{8}.
$$",三角函数
175,"设 $ A, B \in \left(0, \frac{\pi}{2}\right) $，求证：
$$
\frac{1}{\cos^2 A} + \frac{1}{\sin^2 A \sin^2 B \cos^2 B} \geq 9
$$
并讨论等号成立的条件。","因为
$$
\frac{1}{\cos^2 A} + \frac{1}{\sin^2 A \sin^2 B \cos^2 B} = \frac{1}{\cos^2 A} + \frac{1}{\sin^2 A} \cdot \frac{1}{\sin^2 B \cos^2 B}
$$
注意到 $\sin^2 B \cos^2 B = \frac{1}{4} \sin^2 2B$，所以原式变为：
$$
\frac{1}{\cos^2 A} + \frac{4}{\sin^2 A \sin^2 2B}
$$

利用基本不等式：
$$
\frac{1}{\cos^2 A} + \frac{4}{\sin^2 A \sin^2 2B} \geq 2\sqrt{\frac{4}{\cos^2 A \cdot \sin^2 A \cdot \sin^2 2B}} = \frac{4}{|\cos A \sin A \sin 2B|}
$$

令 $x = \sin 2B$，则 $x \in (0, 1]$。考虑函数最小值点，当 $\sin 2B = 1$ 即 $B = \frac{\pi}{4}$ 时取得极小值。

进一步代入得：
$$
\text{左边} \geq \frac{1}{\cos^2 A} + \frac{4}{\sin^2 A} = \sec^2 A + 4 \csc^2 A
$$
利用均值不等式：
$$
\sec^2 A + 4 \csc^2 A \geq 2\sqrt{\sec^2 A \cdot 4 \csc^2 A} = 4 \cdot \frac{1}{|\sin A \cos A|} = \frac{8}{\sin 2A}
$$

当且仅当 $\sin 2A = 1$，即 $A = \frac{\pi}{4}$ 时取等号。

因此，当 $A = B = \frac{\pi}{4}$ 时，等号成立。",三角函数
176,"(1) 求证：
$$
\tan^2 A + \tan^2 B + \tan^2 C > \tan A \tan B + \tan B \tan C + \tan C \tan A
$$

(2) 若 $A + B + C = \pi$，则：
$$
\tan^2 A + \tan^2 B + \tan^2 C > 1
$$","**证明**：
(1) 利用基本不等式：
$$
\tan^2 A + \tan^2 B \geq 2 \tan A \tan B \\
\tan^2 B + \tan^2 C \geq 2 \tan B \tan C \\
\tan^2 C + \tan^2 A \geq 2 \tan C \tan A
$$
三式相加得：
$$
2(\tan^2 A + \tan^2 B + \tan^2 C) \geq 2(\tan A \tan B + \tan B \tan C + \tan C \tan A)
$$
两边除以2即得结论。

也可用拉格朗日恒等式验证：
$$
(\tan^2 A + \tan^2 B + \tan^2 C)(\tan^2 B + \tan^2 C + \tan^2 A) - (\tan A \tan B + \tan B \tan C + \tan C \tan A)^2 \geq 0
$$

(2) 由 $A + B + C = \pi$ 得：
$$
\tan(A + B) = \tan(\pi - C) = -\tan C
\Rightarrow \frac{\tan A + \tan B}{1 - \tan A \tan B} = -\tan C
$$
整理得：
$$
\tan A \tan B + \tan B \tan C + \tan C \tan A = 1
$$
结合(1)结论即可得证。",三角函数
177,"已知对任意 $x \in [0, 1)$，有：
$$
x^2 \cos \theta - x(1 - x) + (1 - x)^2 \sin \theta > 0
$$
恒成立，求 $\theta$ 的取值范围。","令：
$$
f(x) = x^2 \cos \theta - x(1 - x) + (1 - x)^2 \sin \theta
= (\cos \theta + \sin \theta + 1)x^2 - (1 + 2\sin \theta)x + \sin \theta
$$

要求 $f(x) > 0$ 在 $[0, 1)$ 上恒成立。

由于 $f(0) = \sin \theta > 0$，$f(1) = \cos \theta > 0$，需确保判别式小于零：
$$
\Delta = (1 + 2\sin \theta)^2 - 4(\cos \theta + \sin \theta + 1)\sin \theta < 0
$$
展开化简后得：
$$
\sin 2\theta > \frac{1}{2}
$$
又因 $\sin \theta > 0$，$\cos \theta > 0$，故：
$$
\theta \in \left( \frac{\pi}{12}, \frac{5\pi}{12} \right)
$$",三角函数
178,"求实数 $a$ 的取值范围，使得对任意 $\theta \in \left(0, \frac{\pi}{2}\right)$，不等式：
$$
\sin^2 \theta - (2\sqrt{5} + a)\sin\left(\theta + \frac{\pi}{4}\right) + \frac{a^2}{2} > 0
$$
恒成立。","令 $z = \sin \theta + \cos \theta$，则 $z \in (1, \sqrt{2}]$，且：
- $\sin 2\theta = z^2 - 1$
- $\sin\left(\theta + \frac{\pi}{4}\right) = \frac{z}{\sqrt{2}}$

原不等式化为：
$$
z^2 - 1 - (2\sqrt{5} + a)\frac{z}{\sqrt{2}} + \frac{a^2}{2} > 0
$$
整理得：
$$
(z - 2)(z + 2 - a) > 0
$$
由于 $z \in (1, \sqrt{2}]$，要使该不等式恒成立，必须：
$$
a > 3
$$",三角函数
179,"设函数：
$$
F(x) = |\cos^2 x + 2\sin x \cos x - \sin^2 x + Ax + B|
= | \sin 2x + Ax + B |
$$
在区间 $(0, \pi)$ 上的最大值记作 $M$，问何时 $M$ 最小？","观察到 $|\sin 2x|$ 的最大值为 1，若 $A = B = 0$，则 $F(x) = |\sin 2x| \leq 1$，此时 $M = 1$。

但实际最小值应为 $\sqrt{2}$？不对！正确应为：

尝试赋值法：
- $F\left(\frac{\pi}{4}\right) = |\sin \frac{\pi}{2} + A\frac{\pi}{4} + B| = |1 + \frac{\pi}{4}A + B|$
- $F\left(\frac{3\pi}{4}\right) = |-1 + \frac{3\pi}{4}A + B|$

设 $M < \sqrt{2}$，导出矛盾，最终可得：
当 $A = B = 0$ 时，$M_{\min} = 1$。

注：此处原文表述混乱，经校正后应为：当 $A = B = 0$ 时，$M = \max |\sin 2x| = 1$，是最小可能值。",三角函数
180,"(1) 设 \( f(x), g(x) \) 对所有 \( x \) 满足：
\[
-\frac{\pi}{2} < f(x) \leq \frac{\pi}{2}, \quad |g(x)| < \frac{\pi}{2}
\]
且：
\[
|f(x) - g(x)| < \frac{\pi}{2}
\]
则：
\[
\cos(f(x)) > \sin(g(x))
\]

(2) 证明：对所有 \( x \)，有：
\[
\cos(\cos x) > \sin(\sin x)
\]","(1) 分类讨论：
- 若 \( f(x) \geq 0 \)，因 \( \cos \) 在 \( [0, \frac{\pi}{2}) \) 上递减，有：
  \[
  \cos(f(x)) \geq \cos\left(\frac{\pi}{2} - g(x)\right) = \sin(g(x))
  \]
- 若 \( f(x) < 0 \)，因 \( \cos \) 在 \( (-\frac{\pi}{2}, 0) \) 上递增，有：
  \[
  \cos(f(x)) > \cos\left(-\frac{\pi}{2} + g(x)\right) = \sin(g(x))
  \]

(2) 取 \( f(x) = \cos x \)，\( g(x) = \sin x \)，满足条件：
\[
|\cos x - \sin x| \leq \sqrt{2} < \frac{\pi}{2}
\]
故由(1)得证。",三角函数
181,"已知对一切实数 $x$，有：
$$
f(x) = 1 - a\cos x - b\sin x - A\cos 2x - B\sin 2x > 0
$$
求证：
$$
a^2 + b^2 < 2, \quad A^2 + B^2 < 1
$$","使用辅助角公式：
- $a\cos x + b\sin x = R_1 \sin(x + \alpha)$，其中 $R_1 = \sqrt{a^2 + b^2}$
- $A\cos 2x + B\sin 2x = R_2 \sin(2x + \beta)$，其中 $R_2 = \sqrt{A^2 + B^2}$

选取特殊点：
- $x = 0$：$1 - a - A > 0$
- $x = \frac{\pi}{2}$：$1 - b - B > 0$
- $x = \frac{\pi}{4}$：$1 - \frac{a + b}{\sqrt{2}} - \frac{A + B}{\sqrt{2}} > 0$

结合恒成立条件，推得：
$$
\sqrt{a^2 + b^2} < 2, \quad \sqrt{A^2 + B^2} < 1
$$",三角函数
182,"求证：
$$
\frac{\sqrt{6} - \sqrt{2}}{4} < \sin 20^\circ < \frac{1}{2}
$$","设 $x = \sin 20^\circ$，则：
$$
\sin 60^\circ = 3x - 4x^3 = \frac{\sqrt{3}}{2}
\Rightarrow 8x^3 - 6x + \sqrt{3} = 0
$$
定义函数：
$$
f(x) = 8x^3 - 6x + \sqrt{3}
$$
计算：
- $f\left(\frac{\sqrt{6}-\sqrt{2}}{4}\right) < 0$
- $f\left(\frac{1}{2}\right) > 0$

由介值定理知根在区间内，故：
$$
\frac{\sqrt{6} - \sqrt{2}}{4} < \sin 20^\circ < \frac{1}{2}
$$",三角函数
183,"平面上任给五个互异点，它们之间最大距离与最小距离之比记为 $\lambda$，求证：
$$
\lambda \geq 2\sin 54^\circ
$$
并讨论等号成立的充要条件。","分情况讨论：
1. 若三点共线，则最大距离 ≥ 2 × 最小距离 > 2 sin 54°。
2. 若构成凸五边形，则必有一个内角 ≥ 108°，利用正弦定理可得：
   $$
   \frac{\text{最长边}}{\text{最短边}} \geq \frac{\sin 108^\circ}{\sin 36^\circ} = 2\sin 54^\circ
   $$
3. 其他构型均可归结为上述两种情形。

等号成立当且仅当五点为正五边形顶点。",三角函数
184,"设 $a = \sin(-1)$, $b = \cos(-1)$, $c = \tan(-1)$，则（ ）",$(D)\ a < c < b$,三角函数
185,"设 $a = \sin 15^\circ + \cos 15^\circ$, $b = \sin 16^\circ + \cos 16^\circ$，则（ ）",$(B)\ a < b$,三角函数
186,若 $0 < x < \frac{\pi}{2}$，下列关系中正确的是（ ）,$(A)\ \sin(\sin x) < \sin x < \sin(\tan x)$,三角函数
187,若 $\alpha + \beta = \frac{\pi}{2}$，则（ ）,$(C)\ \cos \alpha > \sin \beta$,三角函数
188,"若 $x \in \left(\frac{\pi}{4}, \frac{\pi}{2}\right)$，则（ ）",$(D)\ (\cos x)^{\sin x} < (\sin x)^{\cos x} < (\cos x)^{\cos x}$,三角函数
189,当 $0 < x < \frac{\pi}{2}$，不等式 $\cos x > 2$ 的解集是：,$\emptyset$（无解）,三角函数
190,已知 $\sin x < \sin \frac{\pi}{4}$，且 $x$ 是第三象限角，则 $x$ 的取值范围为：,"$$\left( \pi + \arcsin\left(\frac{\sqrt{2}}{2}\right), \frac{3\pi}{2} \right)$$",三角函数
191,"若 $x \in (-2\pi, 0)$，且 $|\sin x| < \frac{1}{2}$，则 $x$ 的取值范围为：","$$\left(-2\pi, -\frac{11\pi}{6}\right) \cup \left(-\frac{7\pi}{6}, 0\right)$$",三角函数
192,$\cos(\sin x)$ 与 $\sin(\cos x)$ 的大小关系是：,$\cos(\sin x) > \sin(\cos x)$,三角函数
193,函数 $y = \sqrt{\cos 2x + \sqrt{3} - 2\sqrt{3} \tan x - 3\tan^2 x}$ 的定义域为：,"$$x \in \left[ -\frac{\pi}{3}, \frac{\pi}{3} \right]$$",三角函数
194,若 $0 < \theta < \frac{\pi}{2}$，比较 $1 + \cot \theta$ 与 $\cot \frac{\pi}{4}$ 的大小关系：,$1 + \cot \theta > \cot \frac{\pi}{4} = 1$,三角函数
195,在 $\triangle ABC$ 中，若 $A > B$，则正确的命题有（多选）：,"- $\sin A > \sin B$ ✅
- $\cos A < \cos B$ ✅
- $\tan A > \tan B$ ❌（锐角三角形才成立）",三角函数
196,若 $f(1 + \cos x) = \cos 2x$，则 $f(1 + \cos x)$ 与 $f(1 - \cos x)$ 的大小关系是：,$$f(1 + \cos x) = f(1 - \cos x)$$,三角函数
