id,question,answer,type
105,设 $\odot O$、$\odot O_1$、$\odot O_2$ 被包含在 $\odot O$ 内，且分别与 $\odot O$ 相切于两个不同的点 $M$、$N$。$\odot O_1$、$\odot O_2$ 的两个交点的直线与 $\odot O$ 相交于 $A$、$B$。直线 $MA$ 和 $MB$ 分别与 $\odot O$ 相交于 $C$、$D$。证明：$CD$ 与 $\odot O$ 相切。,"以 $O$ 为原点，$MO_2$ 为 $x$ 轴正方向建立坐标系。设 $\odot O$、$\odot O_1$、$\odot O_2$ 的半径分别为 $r$、$r_1$、$r_2$，$\angle MO_1O_2 = 2\alpha$。

$\odot O$ 的方程为：
$$
x^2 + y^2 = r^2
$$

$\odot O_1$ 的方程为：
$$
(x - r_1)^2 + (y - r_1 \cos 2\alpha)^2 = r_1^2
$$

直线 $AB$ 的方程为：
$$
2r[\cos 2\alpha(x - r_1) + \sin 2\alpha \cdot y] + r_1^2 - 2rr_1(1 + \cos 2\alpha) = 0
$$

由于 $\odot O$ 与 $\odot O_1$ 关于原点 $O$ 成位似图形（位似比为 $-1$），所以 $CD$ 的方程为：
$$
2r[\cos 2\alpha(x + r_1) + \sin 2\alpha \cdot y] + r_1^2 - 2rr_1(1 + \cos 2\alpha) = 0
$$

计算 $O_1$ 到 $CD$ 的距离：
$$
d = \left| \cos 2\alpha(r_1 + r_1 \cos 2\alpha) + \sin 2\alpha(r_1 \sin 2\alpha) + r_1 - r_1(1 + \cos 2\alpha) \right| = r_1
$$

因此，$CD$ 与 $\odot O_1$ 相切。",平面几何
106,"求最小常数 $a_{\min}$，使得对正方形 $ABCD$ 内部任一点 $P$，都存在 $\triangle PAB$、$\triangle PBC$、$\triangle PCD$、$\triangle PDA$ 中的某两个三角形，它们的面积之比属于区间 $[a, b]$。","不妨设正方形边长为 $\sqrt{2}$。令 $S_1, S_2, S_3, S_4$ 分别表示 $\triangle PAB$, $\triangle PBC$, $\triangle PCD$, $\triangle PDA$ 的面积，不妨设 $S_1 > S_2 > S_3 > S_4$。

由面积关系：
$$
S_1 + S_2 + S_3 + S_4 = 1
$$

若任意相邻面积之比均大于 $\frac{9}{1}$，即：
$$
\frac{S_i}{S_{i+1}} > 9 \Rightarrow S_i > 9S_{i+1}
$$

则：
$$
S_1 > 9S_2 > 81S_3 > 729S_4
$$

但总和不超过 1，矛盾。故：
$$
\min\left\{ \frac{S_i}{S_j} \right\} < 9
$$

反过来，对于任意 $w \in (1, 9)$，存在点 $P$ 使得所有相邻面积比均大于 $w$。例如取：
$$
S_1 = b,\quad S_2 = 1,\quad S_3 = 1 - b,\quad S_4 = 1 - b
$$

可得：
$$
\frac{S_1}{S_2} = b \in (1, 9), \quad \frac{S_2}{S_3} = \frac{1}{1-b} \in (1, 9)
$$

因此，$a_{\min} = 1$。",平面几何
107,证明 $ \frac{PA}{PB} = \frac{PC}{PD} $,"设 $ PA + PB = s $，则：
$$
\frac{PA}{PB} = \frac{PC}{PD} \iff PA \cdot PD = PB \cdot PC
$$
由题意知 $ AD \parallel BE $，且 $ \triangle PAD \sim \triangle PEB $，故有：
$$
\frac{PA}{PE} = \frac{PD}{PB} \Rightarrow PA \cdot PB = PE \cdot PD
$$
又因 $ PA + PB = PE + PD $，可推得：
$$
PA \cdot PD = PB \cdot PC
$$
即 $ \frac{PA}{PB} = \frac{PC}{PD} $。证毕。",平面几何
108,已知 $ \angle CBE = \angle CAD $，$ \angle ACD = \angle BCE $，求证 $ BE = BD $,"作 $ \angle CBE = \angle CAD $，$ \angle ACD = \angle BCE $，交于点 $ E $，则 $ \triangle ACD \sim \triangle BCE $，所以：
$$
\frac{AC}{BC} = \frac{AD}{BE} = \frac{CD}{CE}
\Rightarrow AC \cdot BE = BC \cdot AD
$$
但由题设 $ AC \cdot BD = BC \cdot AD $，故：
$$
AC \cdot BE = AC \cdot BD \Rightarrow BE = BD
$$
证毕。",平面几何
109,在圆内接四边形 $ABCD$ 中，若 $ \angle QAC = \angle QCA $，则点 $R$ 不依赖于圆的选取,"设 $ AQ $ 平分 $ \angle BAC $，交圆于点 $ S $（不同于 $ Q $）。
由正弦定理，在 $ \triangle APB $、$ \triangle ASC $ 中：
$$
\frac{\sin \angle APB}{\sin \angle QAC} = \frac{\sin \angle QCP}{\sin \angle QCA}
$$
由于 $ \angle PAQ = \angle ASQ = \angle OQCA $，且 $ \angle QCP = \angle QCA $，可得：
$$
\frac{\sin \angle APB}{\sin \angle QAC} = \frac{\sin \angle QCP}{\sin \angle QCA} = 1
$$
因此，点 $ R $ 的位置仅取决于三角形 $ ABC $，与圆无关。",平面几何
110,设 $ A' $ 是 $ \triangle ABC $ 的旁切圆与边 $ BC $ 的切点，$ D $ 是对应点，求证 $ AD \perp EX $,"设 $ A' $ 是 $ \triangle ABC $ 内角 $ A $ 的旁切圆与 $ BC $ 的切点，则 $ A $ 是内切圆与旁切圆的位似中心，$ D $ 和 $ X $ 是对应点。
过 $ X $ 的切线平行于 $ BC $，设其交 $ AD $ 于点 $ E $，则：
$$
\angle XYE = 90^\circ, \quad \text{且 } EY \parallel AD
$$
故 $ AD \perp EX $，证毕。",平面几何
111,设 $ D $、$ E $、$ F $ 分别为 $ \triangle ABC $ 各边中点，求证 $ G $ 是重心,"设 $ AB = c $，$ BC = a $，$ AC = b $，中点 $ M, N, P $ 对应边 $ BC, CA, AB $。
由梅涅劳斯定理对直线 $ AGD $ 应用：
$$
\frac{BD}{DC} \cdot \frac{CE}{EA} \cdot \frac{AF}{FB} = 1
\Rightarrow \frac{a}{b} \cdot \frac{b}{c} \cdot \frac{c}{a} = 1
$$
同理，三式相乘得：
$$
xyz = 1, \quad x+y+z=3 \Rightarrow x=y=z=1
$$
即 $ D, E, F $ 为各边中点，$ G $ 为重心。",平面几何
112,延长 $ BP $ 交 $ AC $ 于 $ T $，求证 $ CF = \frac{ac}{b} $,"由 $ \triangle ACB \sim \triangle BCF $，得：
$$
AC \cdot CF = BC^2 \Rightarrow CF = \frac{BC^2}{AC} = \frac{a^2}{b}
$$
又因 $ DTN \parallel ARC $，利用比例关系：
$$
\frac{BN}{NA} = \frac{BC}{AC}, \quad \frac{BT}{TC} = \frac{AB}{AC}
$$
代入即可得 $ CF = \frac{ac}{b} $。",平面几何
113,设 $ ABCD $ 是圆内接四边形，求证 $ AB + CD + AC + BD = BC \cdot AD $,"由正弦定理：
$$
\frac{AB}{\sin \angle ADB} = \frac{CD}{\sin \angle CBD} = \frac{AC}{\sin \angle ADC}
$$
结合圆内接性质，可得：
$$
AB + CD = BC \cdot \frac{\sin \angle ADB + \sin \angle CBD}{\sin \angle ADC}
$$
整理后得：
$$
AB + CD + AC + BD = BC \cdot AD
$$",平面几何
114,"六个切点两两连线交于 $ P, Q, R $，求证三线共点","设六边形外接圆切点为 $ B_1, B_2, \dots, B_6 $，分别连接 $ B_iB_j $。
由角元形式的塞瓦定理：
$$
\frac{\sin \angle B_1PB_2}{\sin \angle B_2PB_3} \cdot \cdots = 1
$$
由于角度互补，可得：
$$
\prod_{i=1}^{6} \frac{\sin \angle B_iPB_{i+1}}{\sin \angle B_{i+1}PB_i} = 1
$$
故三条直线共点。",平面几何
115,"正方形 $ ABCD $ 中，$ S, R $ 为对角线交点，求证 $ \frac{\sin \angle BAA'}{\sin \angle CAA'} = \frac{\sin \angle BCA'}{\sin \angle ACA'} $","设 $ A' $ 是 $ \triangle ABC $ 外心投影点，由正弦定理：
$$
\frac{\sin \angle BAA'}{\sin \angle CAA'} = \frac{\sin \angle BCA'}{\sin \angle ACA'}
\Rightarrow \frac{\sin(B + 45^\circ)}{\sin(C + 45^\circ)} = \frac{\sin(C + 45^\circ)}{\sin(A + 45^\circ)}
$$
交叉验证得恒等式成立，证毕。",平面几何
116,设 $ \angle BAD = \alpha $，$ \angle ACD = \beta $，$ \angle CBD = \gamma $，求证 $ \alpha = \beta $,"应用角元塞瓦定理：
$$
\frac{\sin \alpha}{\sin \beta} \cdot \frac{\sin \gamma}{\sin \delta} \cdot \frac{\sin \epsilon}{\sin \zeta} = 1
$$
整理得：
$$
\frac{\sin \alpha}{\sin \beta} = \frac{\sin \gamma}{\sin \delta} \cdot \frac{\sin \epsilon}{\sin \zeta}
$$
若 $ \alpha = \beta $，则上式成立，反之亦然。",平面几何
117,设 $ \angle BAF = \angle CAE = \alpha $，$ \angle ABF = \angle CBD = \beta $，求证 $ \angle ACF = \angle ACE $,"应用角元塞瓦定理：
$$
\frac{\sin \angle BAD}{\sin \angle DAC} \cdot \frac{\sin \angle ACF}{\sin \angle FCB} \cdot \frac{\sin \angle CBE}{\sin \angle EBA} = 1
$$
化简得：
$$
\frac{\sin(\alpha + \beta)}{\sin(\gamma - \alpha)} \cdot \frac{\sin(\gamma - \beta)}{\sin(\alpha + \beta)} \cdot \frac{\sin(\alpha + \gamma)}{\sin(\beta + \gamma)} = 1
$$
故 $ \angle ACF = \angle ACE $，证毕。",平面几何
118,设 $ MN $、$ MB $、$ NC $ 均为圆切线，求证 $ \angle MDN $ 被平分,"由切线性质：
$$
\angle BAM = \angle ABC, \quad \angle CAN = \angle ACB
$$
对 $ \triangle ABD $ 和点 $ M $ 应用塞瓦定理：
$$
\frac{\sin \angle ADM}{\sin \angle MDB} = \frac{\tan \alpha}{\tan \beta}
$$
同理对 $ N $ 得：
$$
\tan \alpha = \tan \beta \Rightarrow \alpha = \beta
$$
故 $ \angle MDN $ 被平分。",平面几何
119,设 $ \angle BAC = \angle DAC = \theta $，求证 $ \sin \theta \cdot \sin(\theta - \phi) = \sin \phi \cdot \sin(\theta - \alpha) $,"由面积公式：
$$
S_{\triangle ABC} = \frac{1}{2} ab \sin C, \quad S_{\triangle DEF} = \frac{1}{2} de \sin F
$$
代入得：
$$
\sin \theta \cdot \sin(\theta - \phi) = \sin \phi \cdot \sin(\theta - \alpha)
\Rightarrow \tan \theta = \tan \phi
\Rightarrow \theta = \phi
$$
证毕。",平面几何
120,设 $ AB = c $，$ BC = a $，$ CA = b $，求证 $ BE^2 = ac $,"由 Stewart 定理：
$$
BE^2 = \frac{ac}{a+c}(a+c) - \frac{a^2c^2}{(a+c)^2}
\Rightarrow BE^2 = ac
$$
证毕。",平面几何
121,设 $ \angle BED = x $，求证 $ x = 30^\circ $,"由角元塞瓦定理：
$$
\frac{\sin 50^\circ \cdot \sin(x + 40^\circ) \cdot \sin 20^\circ}{\sin 30^\circ \cdot \sin x \cdot \sin 80^\circ} = 1
\Rightarrow \frac{\sin(x + 40^\circ)}{\sin x} = \frac{\sin 80^\circ}{2 \cos 40^\circ}
$$
计算得 $ x = 30^\circ $，证毕。",平面几何
122,"设三直线 $ AB, CD, EF $ 相交成 $ \triangle UVW $，求证 $ MN $ 共线","由梅涅劳斯定理：
$$
\frac{UN}{NV} \cdot \frac{VL}{LW} \cdot \frac{WM}{MU} = 1
\Rightarrow \frac{VB}{BW} \cdot \frac{WC}{CU} \cdot \frac{UE}{EV} = 1
$$
故三点共线。",平面几何
123,"设 $ A', B', C' $ 是 $ \triangle ABC $ 的旁切圆切点，求证 $ \frac{BD}{DC} \cdot \frac{CE}{EA} \cdot \frac{AF}{FB} = 1 $","由旁切圆性质：
$$
BD = p - c, \quad DC = p - b, \quad CE = p - a, \quad EA = p - c, \quad AF = p - b, \quad FB = p - a
$$
代入得：
$$
\frac{p - c}{p - b} \cdot \frac{p - a}{p - c} \cdot \frac{p - b}{p - a} = 1
$$
证毕。",平面几何
124,设 $ BF^2 - PF^2 = CP^2 - PE^2 $，求证 $ BF = CE $,"由条件：
$$
BF^2 - PF^2 = CP^2 - PE^2 \Rightarrow (BF - PF)(BF + PF) = (CP - PE)(CP + PE)
$$
若 $ BF = CE $，则两边相等，反之亦然。",平面几何
125,证明：三角形外心到内心距离关系,"设 $AABC$ 的外接圆圆心为 $O$，内切圆圆心为 $I$。分别过顶点 $A, B, C$ 及内切圆圆心 $I$ 的直线为角平分线，记 $\angle CAB = \alpha$, $\angle ABC = \beta$, $\angle BCA = \gamma$。

因为外接圆圆心 $O$ 在每条边的垂直平分线上，且 $O$ 和 $I$ 都在边 $BC$ 的垂直平分线上，所以 $OI$ 是边 $BC$ 的垂直平分线。同理，$OI_2$、$OI_3$ 分别为边 $AB$、$AC$ 的垂直平分线。

由于 $\angle IBC = \frac{1}{2} \beta$，而 $\angle O_2OO_3 = 90^\circ - \frac{1}{2} \beta$，故有：
$$
\angle O_2OO_3 = \angle IBC
$$
同理可得：
$$
\angle OO_2O_3 = \angle ICC = \frac{1}{2} \gamma
$$
因此，$\triangle OO_2O_3$ 是等腰三角形，即：
$$
OO_2 = OO_3
$$
同理可得 $OO_1 = OO_2$，所以：
$$
OO_1 = OO_2 = OO_3
$$
这说明 $O$ 是 $\triangle O_1O_2O_3$ 的外接圆圆心。",平面几何
126,如图，作 $\triangle ABC$ 的外接圆 $\odot O$，延长 $BI$ 交圆于点 $P$，连结 $AP$、$CP$，则 $PA = PC = IP$。,"对圆内接四边形 $ABCP$ 应用托勒密定理：
$$
AC \cdot BP = AB \cdot CP + AP \cdot BC
$$
代入 $PA = PC = IP$，得：
$$
AC \cdot BP = AB \cdot IP + IP \cdot BC = (AB + BC) \cdot IP
$$
由题意知 $2AC = AB + BC$，所以：
$$
BP = 2IP
$$
即 $P$ 是 $BI$ 的中点，从而 $OI \parallel BI$。

进一步地，由角平分线性质及 $AK + KC = AC$，结合 $2AC = AB + BC$，可得：
$$
AK = \frac{1}{2} AE,\quad CK = \frac{1}{2} CD
$$
进而 $\triangle AIE \sim \triangle AIK$，$\triangle CID \sim \triangle CIK$，所以：
$$
IE = IK = ID
$$
故 $I$ 是 $\triangle DEK$ 的外心。",平面几何
127,设 $\triangle ABC$ 的内心为 $I$，连 $AI$ 交 $BC$ 于 $D$，连 $CI$ 交 $AB$ 于 $F$。,"由角平分线定理：
$$
\frac{BD}{DC} = \frac{AB}{AC}
$$
又由正弦定理：
$$
\frac{BF}{FC} = \frac{\sin C}{\sin B}
$$
在 $\triangle ABD$ 中应用梅涅劳斯定理：
$$
\frac{DI}{IA} \cdot \frac{AF}{FB} \cdot \frac{BC}{CD} = 1
$$
化简后得：
$$
\frac{DI}{IA} = \frac{\sin A}{\sin B + \sin C}
$$
类似地：
$$
\frac{IB}{\sin B} = \frac{IC}{\sin C} = \frac{ID}{\sin A}
$$
最终得到：
$$
\sin A \cdot IA + \sin B \cdot IB + \sin C \cdot IC = 0
$$",平面几何
128,设与边 $BC$ 相切的旁切圆圆心为 $I_a$，其半径为 $r_a$，$\triangle ABC$ 的半周长为 $p$，面积为 $S$，外接圆半径为 $R$，高为 $h$。利用旁心性质和相似三角形关系，求证 $\frac{R}{r_a} = \frac{b + c - a}{2(p - a)}$。,"由相似三角形 $\triangle AIF \sim \triangle AIE$ 得：
$$
\frac{r}{r_a} = \frac{p}{p - a}
$$
再由外心性质和余弦定理推导出：
$$
R = \frac{abc}{4S},\quad r_a = \frac{S}{p - a}
$$
代入得：
$$
\frac{R}{r_a} = \frac{b + c - a}{2(p - a)} = \frac{b + c - a}{2(p - a)}
$$
所以：
$$
\frac{R}{r_a} = \frac{b + c - a}{2(p - a)} = \frac{b + c - a}{2(p - a)}
$$
结论成立。",平面几何
129,若 $AB = AC$，且两圆都以 $A$ 为顶点，则 $O$ 在 $\angle BAC$ 的平分线上。设 $AM$ 交 $PQ$ 于 $T$，由对称性可知 $I$ 是 $PQ$ 中点。,"设 $\angle APQ = 2\theta$，则 $\angle ABC = 2\theta$。连 $MP$、$MQ$、$MB$，易得：
$$
\angle PMQ = 2\theta,\quad \angle PMI = \theta
$$
因 $AM$ 为直径，$\angle PBM = 90^\circ$，所以 $P, B, M, T$ 四点共圆，故 $\angle PBT = \theta$，即 $BT$ 平分 $\angle ABC$。

又 $AT$ 平分 $\angle BAC$，所以 $I$ 是 $\triangle ABC$ 的内心。因此，线段 $PQ$ 的中点即为 $\triangle ABC$ 内切圆的圆心。",平面几何
130,"设 $O_1, O_2, O_3$ 分别是 $\triangle ABP, \triangle BQP, \triangle ACS$ 的外心。","由外心性质：
$$
\angle PO_1S = 2\angle A,\quad \angle QO_2P = 2\angle B,\quad \angle SO_3Q = 2\angle C
$$
总和：
$$
\angle PO_1S + \angle QO_2P + \angle SO_3Q = 360^\circ
$$
由此推出：
$$
\angle O_1O_2O_3 = \angle A,\quad \angle O_2O_3O_1 = \angle B,\quad \angle O_3O_1O_2 = \angle C
$$
故 $\triangle O_1O_2O_3 \cong \triangle ABC$。",平面几何
131,设 $AM$ 为高线亦为中线，取 $AC$ 上点 $F$，使得 $EF = \frac{1}{2} DE$。设 $CD \perp AM$ 于 $G$，则 $G$ 为 $\triangle ABC$ 的重心。,"连 $GE, MF$，交 $DC$ 于 $E$。易证：
$$
DG : GK = DE : EF = 3:1
\Rightarrow GE \parallel MF
$$
又因 $OD \parallel AB$，$MF \parallel AB$，故 $OD \parallel GE$。进一步得：
$$
OG \perp DE \Rightarrow G \text{ 是 } \triangle DOE \text{ 的垂心}
\Rightarrow OF \perp CD
$$",平面几何
132,"连 $AQ, AO, HF$，设 $Q$ 为 $\triangle APB$ 的外心，则 $Q$ 在 $\angle PAB$ 的外角平分线上。",设 $\angle PAB = \alpha$，则 $\angle QAB = \frac{1}{2}(180^\circ - \alpha)$，同理 $\angle QBA = \frac{1}{2}(180^\circ - \beta)$。由对称性和外角平分线性质，可知 $Q$ 是 $\triangle APB$ 的旁心。,平面几何
133,"连 $OB, OC, OE, OF, AE, AF$，由 $\angle OBA + \angle OCA = 180^\circ$，得 $A, B, O, C$ 共圆。","又因 $MB \cdot MC = MD \cdot MA$，结合 $ME \cdot MF = MD \cdot MA$，得：
$$
ME \cdot MF = MO \cdot MA
\Rightarrow A, E, O, F \text{ 共圆}
$$
令 $AO$ 交 $\odot O$ 于 $X, Y$，则 $X, Y$ 在 $BC$ 上，且：
$$
\angle XFM = \angle XFE = \frac{1}{2} \angle AOE = \frac{1}{2} \angle AFE
\Rightarrow XF \text{ 平分 } \angle AEM
$$
所以 $X$ 是 $\triangle AEF$ 的外心，且 $X$ 是 $\triangle ABC$ 的旁心。",平面几何
134,"设 $O, O'$ 在边 $BC$ 上的垂足分别为 $M, N$，则：","$MD = EN,\quad MO' + NO' = MD + ND \Rightarrow \angle EO'O_2 = 90^\circ \Rightarrow BO' \perp EO_2$",平面几何
135,设 $\angle BAC = 90^\circ$，$O$ 为 $\triangle AEF$ 的外心，则 $OE \perp EF$。,"由 $O_1O_2 = R - r$，且 $O_1O_2^2 = R(R - 2r)$，得欧拉公式：
$$
R^2 - d^2 = 2Rr
$$
其中 $d = OI$，$r$ 为内切圆半径。",平面几何
136,"设 $E, F$ 分别为 $BD, CD$ 的中点，$K$ 是四边形 $ABCD$ 的外心。","由角度计算：
$$
\angle BDC = 180^\circ + \angle BAC,\quad \angle BKC = 180^\circ - \angle BAC
\Rightarrow K \text{ 在 } \triangle ABC \text{ 的外接圆上}
$$",平面几何
137,若 $P$ 在 $\angle DFE$ 的平分线上，则点 $T$ 是 $\triangle DEF$ 的内心。,"因为：
$$
\angle PET = \angle PIE + (180^\circ - \angle P)
$$
又因 $\angle DEF = \frac{1}{2} \angle P$，所以 $\angle PET = 90^\circ$，即点 $T$ 是 $\triangle DEF$ 的内心。",平面几何
138,,已知 $PE = 2R \sin \frac{\theta}{2}$，且：$$ ID + IP = IM + IN = (R + d)(R - d) = R^2 - d^2 $$由于 $T$ 在角平分线上，故 $T$ 是 $\triangle DEF$ 的内心 ⇒ 弦 $EF$ 与 $OF$ 相切。,平面几何
139,(3) 点 $M$ 在 $\triangle ABC$ 外接圆上,"延长 $ED$ 至 $M$ 使 $ED = DM$，连结 $BM, CM, BH, CH$。
因 $H$ 是 $BC$ 中点，四边形 $BHOM$ 为平行四边形 ⇒ $\angle BHC = 180^\circ - \angle BAC$。
所以 $\angle BMC + \angle BAC = 180^\circ$ ⇒ 点 $M$ 在 $\triangle ABC$ 的外接圆上。",平面几何
140,,"$\angle PBF = \angle PCE$ ⇒ $\triangle PBF \sim \triangle PCE$ ⇒ $\angle PFB = \angle PEC$
又 $\angle PFA = \angle PEA$ ⇒ 点 $P, A, E, F$ 四点共圆。",平面几何
141,"$\angle ACA_1 + \angle AQA_1 = 180^\circ$ ⇒ $A_1, C_1, A, Q$ 四点共圆。","同理：
$$
\angle A_0Q = 180^\circ - \angle A_1PQ,\quad \angle A_0'Q = 180^\circ - \angle A_1PQ
\Rightarrow \angle A_0QA_0' = 180^\circ
$$
故 $A_0, A_0', Q$ 共线 ⇒ 定圆过 $A_0, A_0', Q$。",平面几何
142,"设 $\odot O$ 切弓形于 $C,D$，则：
$$
\angle ACB = \angle DCE = \angle DCB + \angle BCD
$$",从而 $CA$ 平分 $\angle MCN$ ⇒ $E$ 是优弧 $MN$ 中点；同理 $F$ 是劣弧中点 ⇒ $T$ 是 $MN$ 中点。,平面几何
143,"条件：凸四边形 $ABCD$ 满足 $AB + AD = CB + CD$。构造点 $J,K$ 使得 $AJ = AG, CK = CH$，作圆过 $J,K$ 且分别切延长线于 $DA,DC$。","则直线 $AC$ 是两圆根轴 ⇒ 点 $A,C$ 对两圆等幂 ⇒ $AB + AD = CB + CD$ 成立。",平面几何
144,点 \(P\) 在根轴上的判定条件是什么？,"设 \(XY\) 是两圆的根轴 ⇒ \(XY \perp AD\)。
若 \(AC\) 为直径 ⇒ \(\angle QMC = \angle PZC = 90^\circ\) ⇒ \(Q,M,Z,C\) 共圆。
同理 \(Q',N,Z,B\) 共圆 ⇒ 由相交弦定理得：
$$
QP \cdot PZ = XP \cdot PY = Q'P \cdot PZ \Rightarrow QP = Q'P
$$
又 \(Q,Q'\) 均在 \(XY\) 上且同侧 ⇒ \(Q = Q'\)。",平面几何
145,"两圆外切于 $C$，直线 $l$ 过 $C$ ⇒ $A,C,B$ 共线。","利用角度关系可得：
$$
AC \cdot AF = AE \cdot AB \Rightarrow AC + AF = AE + AB
$$",平面几何
146,设 $P$ 为中心，将 $\triangle ABC$ 映射至 $\triangle A'D'$，保持比例不变。,"任意一对点 $(A,B)$，其对应圆必过定点 $O,K$ ⇒ 圆过固定两点，距离为 $\sqrt{OK^2 - r^2}$。",平面几何
147,"$CH \perp MN$，且 $C,D,M,E$ 共圆，$C,E,N,D$ 共圆",根轴交于一点 $O$ ⇒ $OC \parallel MN$。,平面几何
148,,"证明：如图，由 $\triangle AKB \cong \triangle ADC$，得 $\angle ABK = \angle ACD$，故 $\triangle AKB \sim \triangle ADC$。将 $\triangle AKB$ 绕点 $A$ 旋转至 $\triangle ADC$，则 $\angle BAC = \angle IAI'$，且 $AI = SC$。从而 $\angle AIX = \angle ACB = \angle ADX$，所以点 $A, X, I, D$ 四点共圆。",平面几何
149,,"如图，以 $B$ 为旋转中心旋转 $\triangle BCD$，使 $BC$ 与 $BA$ 重合，点 $D$ 转到 $D'$。由于四边形 $ABCD$ 内接于圆，有：
$$
\angle BAD' + \angle CBD = \angle BCD + \angle CDB = 180^\circ
$$
设 $Q$ 是 $AD$ 与 $BD'$ 的交点。由 $\angle D'BA = \angle DBC$，可得：
$$
\angle DBQ = \angle D'BA + \angle ABQ = \angle DBC + \angle ABQ = \angle QBD
$$
因此 $\triangle AD'B \cong \triangle ADB$，即 $D'H = HD$。又因 $AD = 3DC = 3D'A$，得 $D'H = 2D'A$，即 $D'D = 2D'A$。过点 $A$ 作直线 $l$ 垂直于 $BD$，应用梅涅劳斯定理：
$$
\frac{AH}{HD} + \frac{DQ}{QB} = 1
$$
从而 $\angle ADQ = \angle BDQ$，故 $BD = 3DH = 3AH = DA$，于是 $DP \perp AB$，$\angle APD = 90^\circ$。",平面几何
150,证明：可证三点均在 $\odot O$ 与九点圆的根轴上。,如图，将 $\triangle ABC$ 关于重心位似变换为 $\triangle A'B'C'$，位似比为 $-\frac{1}{2}$。在此变换下，$O$ 映射为九点圆圆心 $N$，且 $AO \parallel A'N$，故 $AP$ 是九点圆的切线。易知 $\angle OAB + \angle C = 90^\circ$，而 $\angle BAA' + \angle AAO + \angle C = 90^\circ$（不妨设 $AB < AC$）。又 $\angle PAA' = \angle BAA' + \angle C$，所以 $\angle PAA' = 90^\circ - \angle AAO$，进而 $\angle APA' = \angle P'A'A$，故 $P$ 在 $\odot O$ 与九点圆的根轴上。同理，其余两点也在该根轴上。,平面几何
151,证明：如图，以 $A$ 为中心顺时针旋转 $90^\circ$，使 $B \to D$，$E \to E'$，则 $AE' = AE$，且 $DE' \parallel BF$。,"因为 $E'$ 在 $CD$ 延长线上，所以：
$$
BE + FD = DE' + FD = EF
$$
于是 $BF + DF = EF$。
又 $\triangle AE'F \cong \triangle AEF$，得 $\angle EAF = \frac{1}{2} \angle EAE' = 45^\circ$。
注意到“任意一条直线与其像直线的夹角等于旋转角”，$AF$ 是 $AE$ 的像，故 $\angle AEF = 45^\circ$。
同理可证 $EP \perp PF$，所以 $P, E, C, F$ 四点共圆。",平面几何
152,,如图，已知 $\angle DCB = 50^\circ$，$\angle A = 20^\circ$，且 $BD = BC$，故 $\triangle BCD$ 为等腰三角形。作关于对称轴的轴反射，令 $C \to D$，$E$ 的像为 $F$，交 $AC$ 于 $F$。得 $\angle FBC = \angle EBD = 20^\circ$，$\angle BFC = 80^\circ = \angle FCB$，故 $AB = BC = BD$。又 $\angle FBD = 60^\circ$，所以 $\triangle BDF$ 是正三角形，$FD = FB$。再由 $\angle FBE = \angle BEF = 40^\circ$，得 $FE = FB$，故 $F$ 是 $\triangle BED$ 的外心，$\angle DEB = 30^\circ$。,平面几何
153,证明：如图，设折痕为直线 $l$，轴反射后 $A \to A'$，$D \to D'$，且 $D'$ 在 $BC$ 上。,"因 $D$ 到三边距离相等，故 $D$ 是 $\triangle ABD'$ 的旁心。
在直角三角形 $\triangle ABD'$ 中，内切圆半径公式：
$$
r = \frac{1}{2}(BE + BD' - ED')
$$",平面几何
154,证明：设 $M$ 为 $AD$ 中点，以 $M$ 为中心作中心对称，则 $D \to A$，$C \to B$，$P \to P'$。,"此时 $P'A = PD$，$PB = PC$，故：
$$
PA + PD > PB + PC
$$
即 $PA + PD > PB + PC$。",平面几何
155,证明：如图，以 $M$ 为中心作中心对称，则 $E \to F$，$F \to E$，$B \to B'$，$C \to C'$。,"由 $EC' = CF = AB$，且 $EC \perp CF$，得 $\angle BEC' = \angle BDF = \angle BAC$。
又 $EB = AC$，故 $\triangle EC'B \cong \triangle ABC$，得 $BC' = BC$。
因此 $BB' \parallel CC'$，即 $BM \parallel MC$ 成立。",平面几何
156,"证明：设两圆切于点 $T$，$AT, BT, CT$ 分别交小圆于 $A_1, B_1, C_1$。小圆与大圆关于点 $T$ 位似，位似比为 $k$。","由圆幂定理：
$$
AT = k \cdot AT,\quad BT = k \cdot BT,\quad CT = k \cdot CT
$$
代入得：
$$
AT + BT + CT = k(AT + BT + CT) \Rightarrow a = b + c
$$",平面几何
157,,"证明：如图，作 $\triangle AEC$ 和 $\triangle BDC$，使得 $AE = BD$，$\angle BDC + \angle AEC = 180^\circ$。
则 $C, D, B, E$ 共线，且 $\triangle ACC_1 \cong \triangle BCC$，三边对应相等。
设 $O$ 为 $AB$ 的中垂线与 $CC_1$ 的交点，则 $OA = OB$，$OC = OC_1$。
故 $\triangle OAC_1 \cong \triangle OBC$，得 $\angle OAC_1 = \angle OBC$，
进而 $\angle COC_1 = \angle AOB$，说明 $C_1, A, C$ 绕 $O$ 旋转 $\angle AOB$ 后分别映射到 $C, B, C_1$。
因此 $\triangle ABCC_1$ 是 $\triangle AC_1C$ 的像。
由等腰三角形相似性可推得：
$$
\frac{OE}{OF} = \frac{OC}{OB},\quad \frac{OD}{OE} = \frac{OC}{OA}
$$
从而 $\triangle FOE \sim \triangle BOC$，得 $OF = OE$。",平面几何
