id,question,answer,type
115,"如图，正方形 $OABC$ 中，点 $P(6,4)$、$Q(7,4)$、$R(7,2)$，连接 $OD, AE, BF, CF$ 等，求四边形 $DEF$ 的面积。","给出坐标后可使用多边形面积公式：
$$
\text{Area} = \frac{1}{2} \left| x_1y_2 + x_2y_3 + x_3y_1 - (y_1x_2 + y_2x_3 + y_3x_1) \right|
$$
但因图缺失，暂无法精确计算。",集合
116,"将集合 $\{1,2,3,4,5\}$ 分成若干不相交子集，使得每个子集内元素和相等。","可能的分法包括：
- $\{1,5\}, \{2,4\}, \{3\}$
- $\{1,3,5\}, \{2,4\}$
- $\{1,2,4,5\}, \{3\}$
- $\{1,2,3,4,5\}$",集合
117,给定平行四边形 $ABCD$，其中一边长为 $a$，夹角为 $\theta$，当 $\theta = \frac{\pi}{4}$ 时，对角线长度最小。,当 $\theta = \frac{\pi}{4}$，$\cos\theta = \frac{\sqrt{2}}{2}$，此时对角线差最小。,集合
118,求 $2^n - 1$ 的最大奇因子。,显然 $2^n - 1$ 是奇数，其最大奇因子即为其本身。若要求“最大奇因子”而非“最大质因子”，答案为 $2^n - 1$。,集合
119,设 $f(x) = x^2 + ax + b$，$g(x) = cx^2 + dx + e$，若两者图像均在 $x$ 轴下方，则需满足什么条件？,"$$
f(1) < 0,\quad g(1) < 0,\quad f(3) < 0,\quad g(3) < 0
$$
即函数在区间 $(1,3)$ 内恒负。",集合
120,"将自然数 $1$ 到 $2n+1$ 配对为 $n+1$ 组：$(1,2n+1), (2,2n), \dots, (n,n+2)$，每组和为 $2n+2$。从中任取一组，共有 $2^{n+1} - 1$ 种方式使某组中至少有一个元素被选。",实际应为：从 $n+1$ 组中选 $k$ 组，使得选出的元素总数不超过 $n$，此类组合数为 $2^{n+1} - 1$。,集合
121,设 $S = \{z \in \mathbb{C} \mid |z| = 1\}$，若 $z \in S$，则 $-z \in S$，且若 $z = \cos\theta + i\sin\theta$，则 $-z = \cos(\theta+\pi) + i\sin(\theta+\pi)$。,"进一步推导得：
- $i, -i \in S$
- 若 $z = \cos\theta + i\sin\theta$，且 $2\cos\theta = z + \bar{z} \in S$，则 $\sin\theta = \pm 1$，对应 $z = i$ 或 $-i$

结论：$S$ 包含单位圆上的所有点，特别地，$i, -i \in S$。",集合
122,构造一个数列，使得任意三项构成的子集都在该数列相邻两项中出现。最小长度为 8。,"(3,1,2,3,4,1,2,4) 该序列满足条件，且无法更短。",集合
123,"设 $X = \{1,2,\dots,100\}$，定义子集 $X' = \{1001 - x \mid x \in X\}$，则所有非空子集可分为两类：$X$ 和 $X'$。由此得：","$$
\sum_{A \subseteq X,\, A \neq \emptyset} \max(A) = \sum_{A \subseteq X',\, A \neq \emptyset} \min(A') = 1001
$$
故所有 $\max(A)$ 的算术平均值为 $1001$。",集合
124,"设 $S$ 是满足以下条件的集合：
- $0 \notin S$
- 若 $x,y \in S$，则 $x+y \in S$
- 若 $x \in S$，则 $-x \notin S$

则 $S$ 必须是全体正有理数集。",由加法封闭性和无零元可知，$S$ 包含所有正整数，进而所有正有理数。,集合
125,"若 $S_1, S_2, S_3 \subseteq \mathbb{Z}$，且满足：
- $x - y \in S_i$ 当 $x, y \in S_i$
- $S_i$ 含最小正元素 $a_i$

则 $S_1 = S_2 = S_3$。",反例：$S_1 = S_2 = \text{奇数集}$，$S_3 = \text{偶数集}$，满足条件但无公共元素。,集合
126,"设 $f(x) = x^a$ 在 $[1, \infty)$ 上单调递增，且 $f(x) = x$ 有唯一解 $x_0 \in (1,2)$。若 $a \in \mathbb{Q}$，则 $a$ 必为无理数。","由 $a^b = c$ 无理性的判定方法，若 $a,b,c$ 均为有理数，则矛盾，故 $a$ 为无理数。",集合
127,"设集合 $A = \{1,2,\dots,n\}$，奇子集与偶子集的数量各占一半，且每个元素在奇子集和偶子集中贡献相同。因此，奇子集容量之和等于偶子集容量之和，均为：","$$
\frac{n(n+1)}{2} \cdot 2^{n-2}
$$",集合
128,"若集合 $S \subseteq \{0,1\}^n$ 中任意两点距离大于 3，则 $|S| \leq 2^{n-k}$，其中 $k$ 满足：
$$
2^k = \binom{n}{0} + \binom{n}{1} + \binom{n}{2} + \binom{n}{3}
$$",当 $n=23$，可得 $|S|=2^{23-11}=2^{12}$，这是著名的 Golay 编码参数。,集合
129,将圆周 $2n+1$ 等分，标号 $1$ 至 $2n+1$，对任意 $i<j$，若劣弧段数为奇数，则标记为 1；偶数则标记为 0。,由于 $n$ 为偶数，每个集合 $A_i$ 中恰有一半标记为 0，另一半为 1。,集合
130,求解方程 $x^2 - 5x + 6 = 0$。,方程可以分解为 $(x-2)(x-3) = 0$，因此解为 $x=2$ 或 $x=3$。,集合
131,计算 $\int_0^1 x^2 dx$。,积分结果为 $\frac{1}{3}$。,集合
132,设 $A$ 是各位数字互不相同的五位数，则其各位数字之和为：,"$A \equiv 0+1+\cdots+9=45 \equiv 0 \pmod{9} \Rightarrow 9 \mid A.$ 又因 $111111 \mid A$，且 $\gcd(9, 111111) = 1$，故： $$ 99999 \mid A. $$ 令 $A = 99999k$，其中 $10^4 < A < 10^5$，即： $$ 10^4 < 99999k < 10^5 \Rightarrow k = 1 \Rightarrow A = 99999. $$ 进一步设 $A_0 = a_4a_3a_2a_1a_0$，其中 $a_i \in \{0,1,\dots,9\}$，且 $a_4 > 0$。则： $$ A = (10^5 - 1) \cdot A_0 = a_4a_3a_2a_1a_0 \cdot 10^5 - a_4a_3a_2a_1a_0, $$ 表示为数字形式时，有： $$ A = c_4c_3c_2c_1c_00000 - c_4c_3c_2c_1c_0, $$ 其中 $c_0 = a_4$, $c_1 = a_3$, ..., $c_4 = a_0$，并满足某些进位关系。 最终得出满足条件的数对 $(c_i, c_{i+1})$ 的集合为： $$ \{(0,9),(1,8),(2,7),(3,6),(4,5),(5,4),(6,3),(7,2),(8,1),(9,0)\}. $$ 由此可得满足条件的个数为： $$ |S| = 3456. $$",集合
133,"求集合 $\{1,2,\dots,2002\}$ 中子集族 $\{A_1,A_2,\dots,A_n\}$ 的并集大小：",$|A_1 \cup A_2 \cup \cdots \cup A_n| = \sum_{i=1}^{n} |A_i| - \sum_{i<j} |A_i \cap A_j| + \cdots + (-1)^{n+1}|A_1 \cap \cdots \cap A_n|.$ 若每个元素在所有子集中出现次数相同，则总和为：$|A_1 \cup \cdots \cup A_n| = 2002 + \left(2^{2002} - 2^{2001}\right).$,集合
134,"设 $S$ 是平面上的点集，定义其正交投影坐标为 $(i,j)$ 的点构成的集合。由柯西不等式：
$$
\left(\sum_{x \in S} x_i^2\right)\left(\sum_{x \in S} y_j^2\right) \geq \left(\sum_{x \in S} x_i y_j\right)^2,
$$","得：
$$
|\text{proj}(S)| \leq \sqrt{\max(x_i^2)} \cdot \sqrt{\max(y_j^2)} \leq 18.
$$",集合
135,"设 $S_n$ 表示满足条件 $(a_1,\dots,a_n)$ 的序列数量，其中任意相邻两项差值不超过 2。已知：
- $S_1 = 1$, $S_2 = 2$,
- 递推公式：$S_n = (n-1)S_{n-1} + (n-2)S_{n-2}$.

当 $n=6$，$m=2$ 时：","特征方程为：
$$
r^2 - r - 2 = 0 \Rightarrow r = 2, -1.
$$
通解为：
$$
S_n = A \cdot 2^n + B \cdot (-1)^n.
$$
利用初始条件解得：
$$
S_n = \frac{1}{3}(2^{n+1} + (-1)^n).
$$

$$
S_6 = 5S_5 + 4S_4 = 5 \cdot 34 + 4 \cdot 6 = 194,
$$
再减去不符合条件的部分：
$$
|B| = 194 - \binom{6}{2} \cdot (2^3 - 2) = 194 - 15 \cdot 6 = 104.
$$",集合
136,设 $S'$ 是从 $S$ 中尽可能去掉一些点得到的子集，使得任意两点连线不平行于坐标轴。,"反证法：假设存在两点 $a,b \in S'$，其连线平行于 $x$ 轴，则它们的 $y$ 坐标相同。此时对 $S' \setminus \{a\}$ 可构造一个集合 $U$，使得每个点至少有一个坐标在 $U$ 中，但 $|U| < |S'|$，矛盾。

因此，最大独立集大小满足：
$$
|A| \geq |S'| \Rightarrow |S'| \leq \frac{n}{2}.
$$",集合
137,,"给定模 $4$ 的分类：
- 若 $k \equiv 0 \pmod{4}$，则无解；
- 若 $k \equiv 3 \pmod{4}$，则存在解；
- 若 $k \equiv 1,2 \pmod{4}$，也无解。

具体地，令：
$$
A = \{1990 + j \mid j = 4m, 4m+3\}, \quad B = \{1990 + j \mid j = 4m+1, 4m+2\},
$$
则 $A \cup B = \{1990, 1991, \dots, 1990+k\}$，且两集合和相等当且仅当 $k \equiv 3 \pmod{4}$。",集合
138,"设 $S$ 是复数集合，考虑其所有子集的和的模。由于模数有限，必存在某个子集 $A$ 使 $\left|\sum_{z \in A} z\right|$ 最大。

选取三个子集 $A,B,C$ 如下：
- $A$: 和模最大的子集；
- $B$: 在 $S \setminus A$ 中取模最大的子集；
- $C = S \setminus (A \cup B)$。","结论：
- $A$ 中任意元素与 $\sum A$ 的夹角 $\leq 90^\circ$；
- $B$ 同理；
- $C$ 中任意元素与 $\sum C$ 的夹角 $\leq 90^\circ$。",集合
139,"找出最小正整数 $n$，使得集合 $\{1,2,\dots,n\}$ 中不存在三个数构成勾股三角形。","通过枚举前几组勾股数发现，若移除 $\{5,8,9,20,24,30,35,36,50\}$，则任意三数不成勾股数。

验证：任取 $42$ 元子集 $M$，最多遗漏 $8$ 个数，而这些数至多覆盖 $8$ 组勾股数，必有一组全在 $M$ 中。

故最小 $n = 42$。",集合
140,"集合 $\{1,2,3,4,5,6,7\}$ 所有子集的交替和总和为：","- $1$ 到 $6$ 在奇偶位置各出现 $32$ 次，贡献为 $0$；
- $7$ 出现 $64$ 次，均为正值，总和为：
$$
7 \times 64 = 448.
$$",集合
141,"设 $X \subseteq \{1,2,\dots,1001\}$，定义对称子集 $X' = \{1001 - x \mid x \in X\}$。

若 $X \neq X'$，则 $x + y = 1001$，其中 $x$ 为最大，$y$ 为最小。","于是，所有非空子集的算术平均值为：
$$
\frac{1}{2} \cdot 1001 = 1001.
$$",集合
142,"设 $S$ 是一个集合，满足：对任意 $a, b \in S$，有 $(a + b) \mid ab$。
令 $M = \{6, 12, 15, 18, 20, 21, 24, 35, 40, 42, 45, 48\}$，则 $S - M$ 中任意两数不能构成满足条件的数对。","因为 $|S - M| = 38$，所以所求最小自然数 $K = 39$。

另一方面，存在以下 12 个互不相交的数对：
$$
(6,3), (12,4), (20,5), (42,7), (24,8), (18,9), (40,10), (35,14), (30,15), (48,16), (28,21), (45,36)
$$
对于 $S$ 中任一含 39 个元素的子集，必有上述某一对属于该子集。故最小自然数 $K = 39$。",集合
143,设集合 $Z$ 的大小为 $n$，考虑其所有三元子集，使得任意两个子集恰好有一个公共元素。,"分三种情况讨论：
- 若每个元素至多出现在两个三元子集中，则最多有 $4$ 个三元子集。
- 若存在一个元素出现在三个三元子集中，则最多有 $7$ 个三元子集。
- 若存在一个元素至少出现在四个三元子集中，则 $n \geq 8$，且最大三元子集数为 $\left\lfloor \frac{3n}{2} \right\rfloor$。

当 $n = 7$ 至 $16$ 时，最大三元子集数为 $7$；当 $n > 17$ 时，最大三元子集数为 $\left\lfloor \frac{3n}{2} \right\rfloor$。",集合
144,"若集合 $S$ 的每个元素至少属于 $7$ 个子集 $A_1, A_2, \dots, A_k$，则 $k \geq 15$。","构造如下 15 个 7 元子集（示例）：
$$
\begin{aligned}
&\{1,2,8,4,5,6,7\}, \\
&\{1,2,3,8,9,10,11\}, \\
&\{1,2,3,12,13,14,15\}, \\
&\{1,4,5,8,9,12,13\}, \\
&\{1,4,5,10,11,14,15\}, \\
&\{1,6,7,8,9,14,15\}, \\
&\{1,6,7,10,11,12,13\}, \\
&\{2,4,6,8,10,12,14\}, \\
&\{2,4,6,9,11,13,15\}, \\
&\{2,5,7,8,10,13,15\}, \\
&\{2,5,7,9,11,12,14\}, \\
&\{3,4,7,8,11,12,15\}, \\
&\{3,4,7,9,10,13,14\}, \\
&\{3,5,6,8,11,13,14\}, \\
&\{3,5,6,9,10,12,15\}.
\end{aligned}
$$",集合
145,"设 $S \subseteq \{1,2,\dots,2002\}$，且任意 $a,b \in S$ 满足 $ab \notin S$。若 $a \in S$，则 $a, 2a, \dots, 45a$ 中至多一半属于 $S$。因此 $|S| < 2002 - 45 = 1957$。","进一步分析可知，若 $1,2,\dots,6 \in S$，则至少有 38 个数不属于 $S$，故 $|S| \leq 1958$。取 $S = \{45,46,\dots,2002\}$ 可满足要求，此时 $|S| = 1958$。",集合
146,"设 $A \subseteq \{1,2,\dots,11\}$，若 $A$ 中任意两个偶数之间至少隔一个奇数，则称 $A$ 为“好子集”。","分类计数：
- $n(A) = 0$: $2^6 = 64$
- $n(A) = 1$: $5 \times 2^4 = 80$
- $n(A) = 2$: 相邻或不相邻共 $56$
- $n(A) = 3$: $25$
- $n(A) = 4$: $7$
- $n(A) = 5$: $1$

总计：$64 + 80 + 56 + 25 + 7 + 1 = 233$。",集合
147,"设 $D_n = \{d \in \mathbb{N} : d = 2^a 3^b 5^c, a,b,c < n\}$。定义数组 $(a,b,c)$ 表示数 $2^a 3^b 5^c$。满足 $a + b + c \leq n$ 的数组个数为：",$$|S| = \sum_{k=0}^{n} \binom{k+2}{2} = \frac{(n+1)(n+2)}{2}$$此集合中任意两数无倍数关系。,集合
148,"设 $x_1, x_2, \dots, x_n > 0$，且 $\sum x_i = 1$，则：
$$
\prod_{i=1}^{n} x_i \leq \frac{1}{n^n}
$$",由均值不等式可得，当且仅当 $x_i = \frac{1}{n}$ 时取等号。,集合
149,设平行四边形 $P$ 面积为 $1990$，中心在原点。作位似变换后面积变为：,"$$
1990 \cdot \frac{1}{4} = 497.5 > 497
$$",集合
150,"设 $A = \{(x,y,z) \in \{0,1\}^3\}$，考虑函数：
$$
f(x,y,z) = xa_i + yb_i + zc_i
$$
若 $a_i, b_i, c_i$ 不全为偶数，则 $f(x,y,z)$ 在 $\{0,1\}^3$ 中恰有 $4N$ 个奇数值。","由抽屉原理，存在一组 $(x,y,z)$ 使 $f(x,y,z)$ 为奇数。",集合
151,"设向量集合 $A$ 中任意两个向量夹角最小，若 $u,v \in A$，则 $u+v \in A$。",由此可推得 $|A| \geq n+1$，其中 $n$ 为初始向量个数。,集合
152,"设 $A,B,C,D$ 四点共线，且 $ABCD$ 构成等腰三角形。","若六点共线，则矛盾（因无法保证对称性）。设 $A,B$ 距离最短，则其余点分布在以 $AB$ 为半径的圆上，总数不超过 $2003$。",集合
153,"所以， $k > \max\{f(a), c\}$，其中 $a \in \mathbb{R}$，且 $4x^2 - 1 = f(x)$，$f(2) = 21$。","设 $f(x) = 4x^2 - 1$，则 $f(2) = 15$。但原文中写为 $f(2) = 21$，存在错误，应更正为：
$$
f(x) = 4x^2 - 1,\quad f(2) = 15.
$$
因此，若要求 $k > \max\{f(a), c\}$，需明确 $c$ 和 $a$ 的定义。",集合
154,设 $n = ab$，其中 $2 < a < b$，且 $n > 2p$，$b < n - k$，$a > 6$，$n | (n - k)!$,则由 $n \mid (n - k)!$ 可得 $n - k \geq n$，矛盾。进一步推导可得 $n - k > 2a$，从而 $n \mid (n - k)!$ 成立。,集合
155,"将集合 $\{1, 2, \dots, 1988\}$ 中删除所有 $29$ 的倍数（共 68 个），剩余 1920 个数分成 69 个集合 $A_i$，每个集合含 28 个连续整数模 29 后互不同余。","从集合 $\{1, 2, \dots, 1988\}$ 中移除所有 $29$ 的倍数（共 $\lfloor 1988/29 \rfloor = 68$ 个）。将剩余 $1920$ 个数划分为 69 个集合：
$$
A_i = \{i + 29k \mid k = 0, 1, \dots, 67\}, \quad i = 1, 2, \dots, 28,
$$
以及 $A_{69} = \{1973, \dots, 1988\}$。由于 $29$ 是质数，任意一个长度为 29 的等差数列必包含一个模 $29$ 余 $0$ 的项，即已被删除，故不存在这样的等差数列。",集合
156,对于红蓝点配对，最小总长度对应的线段互不相交。,给定 $n$ 个红点和 $n$ 个蓝点，一一配对形成 $n$ 条线段。若选择一种配对方式使得总长度最小，则这些线段必然互不相交。否则若两条线段相交，交换端点可减少总长度，与最小性矛盾。,集合
157,"将集合 $S = \{1, 2, \dots, 2000\}$ 划分为四个子集 $M_1, M_2, M_3, M_4$，使得每个子集中不含长度为 7 的等差数列。","将 $S = \{1, 2, \dots, 2000\}$ 表示为七进制数 $(abcd)_7$，其中 $a,b,c,d \in \{0,1,\dots,6\}$。
定义：
- $M_1 = \{x \in S \mid a=0\}$，
- $M_2 = \{x \in S \mid b=0\}$，
- $M_3 = \{x \in S \mid c=0\}$，
- $M_4 = \{x \in S \mid d=0\}$。

则任一 $M_i$ 中不含长度为 7 的等差数列，因为若存在，则某一位数字必重复出现，导致模 7 同余，与构造矛盾。",集合
158,"考虑不定方程 $3^n = 2^x + y^2$，其中 $x,y,n$ 为正整数。","通过模 $3$、模 $4$ 分析，结合 Euler 定理，最终得出唯一解为：
$$
n = 7, \quad 3^7 = 2187 = 2^6 + 45^2.
$$",集合
159,"设集合 $S = \{1, 2, \dots, 2000\}$，将其划分为 $M_1, M_2, M_3, M_4$，使得每个子集不含长度为 7 的等差数列。",如前所述，使用七进制表示法划分集合，确保每类子集不含长度为 7 的等差数列。此方法有效且构造明确。,集合
160,"设 $d_i$ 表示第 $i$ 组中与该组成员熟识的人数。要证明：存在一种分组方式，使得对所有 $i = 1, 2, \dots, n$，都有 $d_i > 0$。","由于总人数有限，分组方法也有限，因此 $\sum d_i$ 的值也只有有限多个。必存在一种分组使 $\sum d_i$ 取最大值，记为 $D_{\max}$。若此分组不满足要求，则存在某人（如 $A_i$）在甲组中熟人数为 0，在乙组中熟人数为 $d_y$。将 $A_i$ 调入乙组后，其在甲组的熟人数变为 $c_i - d_y$，而乙组熟人数增加 $c_i - d_y$，此时和变为：
$$
\sum d_i + (c_i - d_y) - d_y = \sum d_i + c_i - 2d_y > \sum d_i
$$
这与 $D_{\max}$ 矛盾，故原分组满足条件。",集合
161,圆覆盖面积,"显然应尽可能保留大圆，去掉小圆。设这些圆中最大的一个为 $\omega_1$，则其余与 $\omega_1$ 相交的圆必落在以 $O_1$ 为圆心、半径为 $r_1$ 的圆内，且 $\omega_1$ 的面积不小于这组圆覆盖面积的一半。继续选择除 $\omega_1$ 外的最大圆 $\omega_2$，依此类推，直到选出互不相交的圆 $\omega_1, \omega_2, \dots, \omega_k$，它们的总面积不小于总覆盖面积的一半。",集合
162,"已知 \(x^2 + y^2 + z^2 = 2xyz\)，其中 \(x, y, z\) 是整数。假设 \((x, y, z)\) 是最小正整数解。","注意到 \(x^2 \equiv 0, 1, 4 \pmod{8}\)，可得 \(x\) 是偶数，\(y\) 是奇数。令 \(x = 2a\), \(y = 2b+1\)，代入原式得：
\[
(2a)^2 + (2b+1)^2 + z^2 = 2(2a)(2b+1)z
\Rightarrow 4a^2 + 4b^2 + 4b + 1 + z^2 = 8abz + 4az
\]
整理后得到关于 \(a, b, z\) 的方程，进一步推导可得唯一解为 \(x = y = z = 0\)，但题设要求正整数解，矛盾。因此无正整数解。",集合
163,"用数学归纳法证明不等式：
$$
\frac{x}{1+x} + \frac{y}{1+y} + \frac{z}{1+z} \leq \frac{3}{2}
$$","当 $n=1$ 显然成立；设 $n=k$ 成立，考虑 $n=k+1$，不妨设 $x_{k+1} = \min(x_1,\dots,x_{k+1})$，由归纳假设得：
$$
\sum_{i=1}^{k} \frac{x_i}{1+x_i} \leq \frac{k}{2}
$$
只需证：
$$
\frac{x_{k+1}}{1+x_{k+1}} \leq \frac{1}{2}
\Rightarrow x_{k+1} \leq 1
$$
成立。等号成立当且仅当所有变量相等。",集合
164,若集合 $S$ 中有 $2n+1$ 个整数，且任意 $3$ 个数之和不为零，则存在矛盾。,"首先，若 $0 \in S$，则其余 $2n$ 个数分成 $n$ 对 $(i, -i)$，由抽屉原理至少有一对全在 $S$ 中，加 $0$ 得和为零，矛盾。

其次，设 $S$ 中绝对值最小的非零元素为 $d$，构造子集 $H^+, H^-$，利用大小关系得出矛盾。最终推出 $S$ 必含 $0$ 或其他结构导致矛盾，故原命题成立。",集合
165,"座位安排问题
每排最多坐 199 人，学生总数 1990 人。","- 若安排 12 排，则前 10 排空位总数小于 $320$，即至少坐了 $1670$ 人，剩余不超过 $320$ 人，每排至少能坐 $160$ 人，故 12 排足够。
- 若仅 11 排，则最多坐 $1940$ 人（因某一排只能坐 $190$ 人），不够容纳全部学生。

因此，**最少需要 12 排座位**。",集合
166,设 $n$ 是正奇数，且 $p \mid 2^n + 1$，其中 $p$ 是最小素因子。,"由费马小定理 $2^{p-1} \equiv 1 \pmod{p}$，令 $i$ 为最小正整数使得 $2^i \equiv -1 \pmod{p}$，则 $i < p-1$，且 $i$ 必须整除 $n$，否则矛盾。由此推出 $i=1$，即 $p=3$，从而 $n=3^k$，结合 $(n,3)=1$ 得 $n=3$。

验证 $3 \mid 2^3 + 1 = 9$，成立。故唯一解为 $n=3$。",集合
167,相邻格子统计,"相邻格子分为三类：
- 竖向相邻：$n(n-1)$ 对；
- 横向相邻：$n(n-1)$ 对；
- 斜向相邻：$2(n-1)^2$ 对。

总计：
$$
2n(n-1) + 2(n-1)^2 = 2(n-1)(2n-1)
$$",集合
168,"四位数计数
四位数各位数字之和固定，例如：
- 前两位和为 $a$，末两位和也为 $a$，共 $a+1$ 种组合；",总共有 $2470$ 个这样的数。,集合
169,六位数不含重复数字,"六位数中不含 2 的有 $2$ 个；恰含 1 个 2 的有 $6 \times 2$ 个；恰含 2 个 2 的有 $\binom{6}{2} \times 2$ 个；恰含 3 个 2 的有 $\binom{6}{3} \times 2$ 个。

合计：
$$
2 + 12 + 30 + 40 = 84 \text{ 个}
$$

注：原文此处数据不完整，按逻辑补足计算。",集合
170,骑士选法,"- 三位骑士依次相邻：$25$ 种；
- 两位邻座，第三位不在两侧：$25 \times (25 - 4) = 525$ 种。

总计：$25 + 525 = 550$ 种。",集合
171,"函数 $f(x) = [x] + [2x] + [3x] + [4x]$ 在区间 $[1, 300]$ 上取不同整数值的个数为：",$$|A_1| + |A_2| + |A_3| + |A_4| - |A_1 \cap A_2| - \cdots + |A_1 \cap A_2 \cap A_3 \cap A_4| = 733$$故不同值个数为 $734$。,集合
172,"区间 $[104, 208]$ 中不能被 $2,3,5,7$ 整除的整数有：",$$(208 - 103) - 82 = 23 \text{ 个}$$从中任取 $28$ 个数，根据抽屉原理，必有两个属于同一集合（如被 $2$ 整除），结论成立。,集合
173,"解同余方程：
$$
n^2 \equiv 1 \pmod{2},\quad n^2 \equiv 1 \pmod{5},\quad n^2 \equiv 1 \pmod{199}
$$","分别对应：
- $n \equiv 1 \pmod{2}$，
- $n \equiv 1, 4 \pmod{5}$，
- $n \equiv 1, 198 \pmod{199}$。

合并得：
$$
|\{n \in [1, N] : n^2 \equiv 1 \pmod{1990}\}| = \left\lfloor \frac{N}{1990} \right\rfloor \cdot 8 + r
$$
其中 $r$ 为余数部分，总数约为 $589$。",集合
174,"比赛结果可用有序数组 $(a_1, a_2, \dots, a_n)$ 表示，其中 $a_i$ 是上届第 $i$ 名球队本届获得的名次。","定义集合 $A_i = \{n \mid a_i > i\}$，则所求数量为：
$$
n! - \sum |A_i| + \sum |A_i \cap A_j| - \cdots + (-1)^n |A_1 \cap \cdots \cap A_n|
$$",集合
175,"复数单位根计数
设 $A \subset \mathbb{C}$，且 $A$ 是有限集合，$S(A)$ 表示 $A$ 中单位根的个数。","- 若 $A = U_k$（$k$ 次单位根），则 $S(U_k) = k$；
- 若 $A = U_p$（$p$ 为质数），则 $S(A) = p$；
- 若 $A = U_p \cup U_q$，则 $S(A) = p + q - 1$。

一般公式：
$$
S(A) = \sum_{d \mid n} \mu(d) \cdot |U_d|
$$
其中 $\mu$ 是莫比乌斯函数。",集合
176,"最小自然数 $n$ 集合 $S = \{1, 2, \dots, 216\}$，从中选取最大子集 $T$，使得任意两个元素互素。",最终确定最小 $n = 217$。,集合
177,"设 $A_i$ 表示答对第 $i$ 题的考生集合：
- $|A_1| = 235$，$|A_1 \cap A_2| = 59$，$|A_1 \cap A_2 \cap A_3| = 29$，$|A_1 \cap A_2 \cap A_3 \cap A_4| = 3$。","由容斥原理得：
$$
|A_1 \setminus (A_2 \cup A_3 \cup A_4)| \geq 138
$$
且至少有 $4$ 人只做对第一题。",集合
